OID_,start_DomLoc,end_DomLoc,FlowDir,multInt,long,lat,hl_link,hf_id,poi_id,hl_uri,START_X,START_Y,END_X,END_Y,order_,flowpath_id,TopWdth,TopWdthCC
136,o,i,1,0,-148.367230331999991,60.459257506699998,Alaska136,352031.000000000000000,707,coastal-Alaska136,-148.393047462999988,60.452961584500002,-148.363921411000007,60.460739395099999,2.000000000000000,wb-7887,11.027932792457900,33.083798377373803
137,o,i,1,0,-148.358477536999999,60.454713544400001,Alaska137,93312.000000000000000,198,coastal-Alaska137,-148.347956001000000,60.437628203000003,-148.363921411000007,60.460739395099999,1.000000000000000,wb-7892,7.211497723726120,21.634493171178399
138,o,i,1,0,-151.236670000000004,60.476183432699997,Alaska138,88269.000000000000000,173,coastal-Alaska138,-151.223884499000008,60.476627880599999,-151.278684641000012,60.484627900600003,1.000000000000000,wb-7895,5.618825919156820,16.856477757470500
139,o,i,1,0,-145.851895063000001,60.499706110900000,Alaska139,111787.000000000000000,361,coastal-Alaska139,-145.834916612999990,60.496851045000000,-145.858648960000011,60.501517724700001,1.000000000000000,wb-7904,5.646341886969820,16.939025660909500
140,o,i,1,1,-145.854325745000011,60.501517725200003,Alaska140,106746.000000000000000,312,coastal-Alaska140,-145.779469232999986,60.504295525400003,-145.858648960000011,60.501517724700001,1.000000000000000,wb-7902,6.657570693729160,19.972712081187499
141,o,i,1,0,-151.228134530000005,60.554928023499997,Alaska141,73142.000000000000000,108,coastal-Alaska141,-151.226473535999986,60.558739287199998,-151.238771199000013,60.549517029800001,1.000000000000000,wb-8405,6.116904149299730,18.350712447899198
142,o,i,1,0,-151.190227771999986,60.552671603800000,Alaska142,88256.000000000000000,170,coastal-Alaska142,-151.181382137000014,60.635961795000000,-151.196268718999988,60.532405863800001,1.000000000000000,wb-8401,8.346871217986120,25.040613653958399
143,o,i,1,1,-151.095912865999992,60.530166775399998,Alaska143,383948.000000000000000,735,coastal-Alaska143,-151.125718903999996,60.482627917999999,-151.114715768999986,60.546628150499998,5.000000000000000,wb-7965,45.137740021962500,135.413220065887998
144,o,i,1,1,-151.101037737000013,60.539806128700000,Alaska144,96664.000000000000000,221,coastal-Alaska144,-151.058621135999999,60.539294799700002,-151.114715768999986,60.546628150499998,1.000000000000000,wb-8385,6.533232549864910,19.599697649594699
145,o,i,1,0,-151.113254054000009,60.566047680600001,Alaska145,402421.000000000000000,742,coastal-Alaska145,-151.112774045000009,60.566183776800003,-151.119246500999992,60.563961545500000,2.000000000000000,wb-8389,13.837424926005299,41.512274778015801
146,o,i,1,0,-151.140111768999986,60.569373897699997,Alaska146,83220.000000000000000,147,coastal-Alaska146,-151.153982028999991,60.576517140699998,-151.119246500999992,60.563961545500000,1.000000000000000,wb-8399,6.528218446315090,19.584655338945300
147,o,i,1,0,-151.193923949000009,60.513198238699999,Alaska147,88266.000000000000000,172,coastal-Alaska147,-151.182676543000014,60.507516887400001,-151.207487635999996,60.519294703699998,1.000000000000000,wb-8404,5.513041002890480,16.539123008671400
148,o,i,1,0,-151.220556170999998,60.507358328199999,Alaska148,86586.000000000000000,159,coastal-Alaska148,-151.220432541999998,60.507294658299998,-151.207487635999996,60.519294703699998,1.000000000000000,wb-8402,6.328260692007300,18.984782076021901
149,o,i,1,0,-148.582982197000007,60.493223041800000,Alaska149,205868.000000000000000,551,coastal-Alaska149,-148.551622683999994,60.481294994599999,-148.580101509000002,60.500072835600001,1.000000000000000,wb-8472,7.887499545278670,23.662498635835998
150,o,i,1,0,-148.710382651000003,60.426389943300002,Alaska150,340273.000000000000000,694,coastal-Alaska150,-148.711276591000001,60.423294759400001,-148.666400911000011,60.458850450600004,3.000000000000000,wb-8418,18.304553364407202,54.913660093221502
151,o,i,1,0,-148.672728352000007,60.443109047999997,Alaska151,222672.000000000000000,566,coastal-Alaska151,-148.656044965999996,60.438961491500002,-148.666400911000011,60.458850450600004,2.000000000000000,wb-8449,9.566668536941879,28.700005610825599
152,o,i,1,0,-148.708040390999997,60.465120228799996,Alaska152,106750.000000000000000,314,coastal-Alaska152,-148.709982128000007,60.466850472399997,-148.692074990000009,60.456405993200001,1.000000000000000,wb-8470,5.237554034356470,15.712662103069400
153,o,i,1,1,-148.744282311000006,60.447292868300003,Alaska153,308350.000000000000000,666,coastal-Alaska153,-148.796065805000012,60.460517102300003,-148.723142776999993,60.445183725400000,3.000000000000000,wb-8456,13.615509248239000,40.846527744717001
154,o,i,1,0,-148.723275282000003,60.444893262199997,Alaska154,93313.000000000000000,199,coastal-Alaska154,-148.756152296000010,60.425294759400003,-148.723142776999993,60.445183725400000,1.000000000000000,wb-8468,7.527136048799180,22.581408146397500
155,o,i,1,0,-148.429489302000007,60.576638864499998,Alaska155,88258.000000000000000,171,coastal-Alaska155,-148.373630195999993,60.610851046800001,-148.462087077000007,60.557628618099997,1.000000000000000,wb-8490,8.527973698818331,25.583921096455001
156,o,i,1,0,-148.476326492999988,60.572659122300003,Alaska156,94980.000000000000000,209,coastal-Alaska156,-148.465754820999990,60.585073161099999,-148.467912288000008,60.557628617100001,1.000000000000000,wb-8489,6.176335140009100,18.529005420027300
157,o,i,1,0,-148.644159653000003,60.508840753000001,Alaska157,220986.000000000000000,563,coastal-Alaska157,-148.658418250000011,60.514072873499998,-148.470932768000011,60.557628616700001,2.000000000000000,wb-8486,9.213735689582810,27.641207068748400
158,o,i,1,1,-148.568235372999993,60.553495007000002,Alaska158,262981.000000000000000,615,coastal-Alaska158,-148.605559886000009,60.568184188600000,-148.489271392999996,60.552073038099998,1.000000000000000,wb-8481,8.918315915226289,26.754947745678901
159,o,i,1,0,-148.535813198999989,60.561708887100004,Alaska159,256260.000000000000000,604,coastal-Alaska159,-148.542777061000010,60.584517591100003,-148.489271392999996,60.552073038099998,1.000000000000000,wb-8475,10.310711237099801,30.932133711299301
160,o,i,1,0,-152.244992029000002,60.599167990700003,Alaska160,254578.000000000000000,602,coastal-Alaska160,-152.322692050000001,60.608405956399999,-152.239844570000002,60.564961368799999,2.000000000000000,wb-8494,11.547911677588800,34.643735032766301
161,o,i,1,0,-148.164092430000011,60.547073072499998,Alaska161,115143.000000000000000,393,coastal-Alaska161,-148.162628046999998,60.547073072800004,-148.179456439999996,60.552739757200001,1.000000000000000,wb-8503,5.298934495328360,15.896803485985100
162,o,i,1,0,-148.159823283999998,60.499068554399997,Alaska162,103387.000000000000000,277,coastal-Alaska162,-148.157881545000009,60.496517335299998,-148.174062695999993,60.508184041500002,1.000000000000000,wb-8502,5.583811655088160,16.751434965264501
163,o,i,1,0,-148.188958767999992,60.487966601600000,Alaska163,93308.000000000000000,196,coastal-Alaska163,-148.188302083999986,60.480961718700001,-148.174062695999993,60.508184041500002,1.000000000000000,wb-8499,6.542816501996850,19.628449505990599
164,o,i,1,0,-152.186067494000014,60.665517294799997,Alaska164,256252.000000000000000,603,coastal-Alaska164,-152.218917032000007,60.673406207100001,-152.109100997000013,60.654183933399999,2.000000000000000,wb-8557,9.522461761673140,28.567385285019402
165,o,i,1,1,-145.811928840000007,60.654912664299999,Alaska165,105053.000000000000000,290,coastal-Alaska165,-145.738261359999996,60.662407215400002,-145.821540306000003,60.653629392399999,1.000000000000000,wb-8574,7.016150992154970,21.048452976464901
166,o,i,1,0,-145.820536204999996,60.654146510300002,Alaska166,100009.000000000000000,244,coastal-Alaska166,-145.699426646999996,60.708962945800003,-145.821540306000003,60.653629392399999,1.000000000000000,wb-8572,8.164650305228109,24.493950915684302
167,o,i,1,0,-152.277462675000010,60.787811036299999,Alaska167,91603.000000000000000,185,coastal-Alaska167,-152.372314337000006,60.782406574900001,-152.258830593999988,60.788851060900001,1.000000000000000,wb-8616,7.005188831661790,21.015566494985400
168,o,i,1,0,-152.270170970999999,60.819851170600003,Alaska168,283122.000000000000000,638,coastal-Alaska168,-152.406834118000006,60.797851069399997,-152.273501508999999,60.807295569399997,2.000000000000000,wb-8606,12.061198312980700,36.183594938942001
169,o,i,1,0,-152.316978659000000,60.804628885800000,Alaska169,64721.000000000000000,82,coastal-Alaska169,-152.339736318999996,60.805851109000002,-152.273501508999999,60.807295569399997,1.000000000000000,wb-8615,7.222551109340130,21.667653328020400
170,o,i,1,0,-152.284073127999989,60.718033713700002,Alaska170,306651.000000000000000,665,coastal-Alaska170,-152.412659256000012,60.688850676000001,-152.286230654000008,60.775517675099998,3.000000000000000,wb-8601,17.175006695017100,51.525020085051203
171,o,i,1,0,-152.314709453000006,60.757693366500000,Alaska171,244485.000000000000000,590,coastal-Alaska171,-152.314709451999988,60.757517605700002,-152.286230654000008,60.775517675099998,2.000000000000000,wb-8638,9.382260444698360,28.146781334095099
172,o,i,1,0,-152.196747447999996,60.843878257000000,Alaska172,353677.000000000000000,709,coastal-Alaska172,-152.245669975999988,60.853962408599998,-152.194106053000013,60.832406783700002,3.000000000000000,wb-8591,21.745102611105501,65.235307833316597
173,o,i,1,0,-152.195182348999992,60.832074708400000,Alaska173,84879.000000000000000,152,coastal-Alaska173,-152.211150188999994,60.830740108299999,-152.194106053000013,60.832406783700002,1.000000000000000,wb-8684,5.403874262985070,16.211622788955200
174,o,i,1,0,-152.207088685999992,60.692497914500002,Alaska174,93291.000000000000000,192,coastal-Alaska174,-152.207913867000002,60.691739608299997,-152.131754626999992,60.699072980300002,1.000000000000000,wb-8694,6.769021079878970,20.307063239636900
175,o,i,1,1,-145.606934499999994,60.665851693900002,Alaska175,120174.000000000000000,430,coastal-Alaska175,-145.585295612000010,60.654184988200001,-145.625209105000010,60.662296122199997,1.000000000000000,wb-8747,5.652938509565590,16.958815528696800
176,o,i,1,0,-148.708322328000008,60.660372706300002,Alaska176,111776.000000000000000,360,coastal-Alaska176,-148.734361822000011,60.624628815999998,-148.705235791000007,60.662962292499998,1.000000000000000,wb-8750,6.642675060264420,19.928025180793298
177,o,i,1,0,-148.709339771000003,60.661182056500003,Alaska177,110096.000000000000000,342,coastal-Alaska177,-148.757231173999998,60.629295495900003,-148.705235791000007,60.662962292499998,1.000000000000000,wb-8748,6.550630659438590,19.651891978315799
178,o,i,1,1,-145.555147527999992,60.719881084500003,Alaska178,113448.000000000000000,377,coastal-Alaska178,-145.548402651000004,60.723296355499997,-145.582706650999995,60.686407327500000,1.000000000000000,wb-8751,6.998322749768340,20.994968249305000
179,o,i,1,0,-145.585193161000007,60.697074032300002,Alaska179,101689.000000000000000,259,coastal-Alaska179,-145.601908293999998,60.716407433000001,-145.582706650999995,60.686407327500000,1.000000000000000,wb-8753,7.453113897038900,22.359341691116700
180,o,i,1,0,-145.909565765999986,60.710595555700003,Alaska180,242808.000000000000000,587,coastal-Alaska180,-145.896620861000002,60.726407421399998,-145.926825640999994,60.695518415800002,2.000000000000000,wb-8773,9.182326109092079,27.546978327276200
181,o,i,1,0,-145.906565792999999,60.704396776099998,Alaska181,111768.000000000000000,358,coastal-Alaska181,-145.822403352000009,60.729851890399999,-145.926825640999994,60.695518415800002,1.000000000000000,wb-8776,7.725183308390590,23.175549925171801
182,o,i,1,0,-151.931667718999989,60.861073595999997,Alaska182,96634.000000000000000,215,coastal-Alaska182,-152.079975103000010,60.894629248500003,-151.908239221000002,60.863962499099998,1.000000000000000,wb-8828,8.542511854653959,25.627535563961899
183,o,i,1,0,-151.929509789000008,60.874073643599999,Alaska183,98314.000000000000000,228,coastal-Alaska183,-151.985261484999995,60.900407062399999,-151.928088096000010,60.873406974399998,1.000000000000000,wb-8831,7.674723435049470,23.024170305148399
184,o,i,1,0,-151.929692794999994,60.873788955999999,Alaska184,86556.000000000000000,157,coastal-Alaska184,-151.936286542999994,60.875184757200003,-151.928088096000010,60.873406974399998,1.000000000000000,wb-8833,5.187985965655740,15.563957896967199
185,o,i,1,1,-152.016952505999996,60.819740100099999,Alaska185,252880.000000000000000,599,coastal-Alaska185,-152.027116651000000,60.817962314200003,-151.971022026000014,60.821295668600001,2.000000000000000,wb-8836,9.268388947684359,27.805166843053101
186,o,i,1,0,-151.933290731000000,60.915975371300000,Alaska186,108388.000000000000000,326,coastal-Alaska186,-151.928088158000008,60.963962856099997,-151.914280203000004,60.896184836400003,1.000000000000000,wb-8847,8.645132270697470,25.935396812092399
187,o,i,1,1,-151.972749126999986,60.925295507100003,Alaska187,212552.000000000000000,555,coastal-Alaska187,-151.979004793000001,60.923629369200000,-151.959155927000012,60.928407167400003,1.000000000000000,wb-8845,8.988161570120051,26.964484710360100
188,o,i,1,0,-151.995616159000008,60.947295454600003,Alaska188,242789.000000000000000,586,coastal-Alaska188,-152.209640032999999,60.954184997500001,-151.982456788999997,60.951740581000003,2.000000000000000,wb-8822,12.919969727876000,38.759909183627897
189,o,i,1,0,-151.987513782000008,60.955122735099998,Alaska189,93266.000000000000000,190,coastal-Alaska189,-152.063362528999988,60.991185154400000,-151.982456788999997,60.951740581000003,1.000000000000000,wb-8843,9.045498228006730,27.136494684020199
190,o,i,1,0,-151.852044780000000,60.805740075899998,Alaska190,66401.000000000000000,87,coastal-Alaska190,-151.842651617999991,60.808184531000002,-151.854086289999998,60.804295626299997,1.000000000000000,wb-8853,5.640070808493360,16.920212425480099
191,o,i,1,0,-151.801534008000004,60.749008662000001,Alaska191,98326.000000000000000,229,coastal-Alaska191,-151.794323897999988,60.746962096099999,-151.819566492000007,60.764295487799998,1.000000000000000,wb-8861,5.750685049586280,17.252055148758899
192,o,i,1,0,-151.788494340000000,60.764739938799998,Alaska192,78165.000000000000000,123,coastal-Alaska192,-151.777064021000001,60.760851037800002,-151.793460914999997,60.763517711399999,1.000000000000000,wb-8857,5.427240337520410,16.281721012561199
193,o,i,1,0,-148.973454769000000,60.770962639300002,Alaska193,262966.000000000000000,614,coastal-Alaska193,-148.939754550000004,60.750295903199998,-149.013109085999986,60.781740449300003,2.000000000000000,wb-9007,9.046206514108601,27.138619542325799
194,o,i,1,0,-148.989695063999989,60.761354213600001,Alaska194,237766.000000000000000,581,coastal-Alaska194,-148.995849181000011,60.752740347400000,-148.995417688999993,60.760962599400003,2.000000000000000,wb-9004,7.865616326897670,23.596848980693000
195,o,i,1,0,-149.057649136000009,60.723135294800002,Alaska195,301611.000000000000000,658,coastal-Alaska195,-149.043098079000004,60.694962353400001,-149.024327989000000,60.747851436300003,3.000000000000000,wb-8985,15.785952817925500,47.357858453776601
196,o,i,1,0,-148.897683605999987,60.792891233699997,Alaska196,330163.000000000000000,683,coastal-Alaska196,-148.894878873000010,60.790296054899997,-148.930477402999998,60.812518351599998,3.000000000000000,wb-9014,13.336407930939300,40.009223792817700
197,o,i,1,0,-148.915714702000002,60.809518343199997,Alaska197,123522.000000000000000,453,coastal-Alaska197,-148.879560735000013,60.805296111600001,-148.930477402999998,60.812518351599998,1.000000000000000,wb-9023,6.602381502102400,19.807144506307200
198,o,i,1,0,-148.971944008999998,60.772984744500000,Alaska198,128564.000000000000000,473,coastal-Alaska198,-148.968233376000001,60.771740420500002,-148.971901124999988,60.806073877199999,1.000000000000000,wb-9025,7.228954971803940,21.686864915411800
199,o,i,1,0,-148.962325155999991,60.802919996000000,Alaska199,121842.000000000000000,442,coastal-Alaska199,-148.957445968000002,60.802184976600003,-148.971901124999988,60.806073877199999,1.000000000000000,wb-9027,5.697813212690760,17.093439638072301
200,o,i,1,0,-148.853447270999993,60.902296465799999,Alaska200,316714.000000000000000,671,coastal-Alaska200,-148.841804798999988,60.900074237699997,-148.907176615999987,60.898963111900002,3.000000000000000,wb-9030,14.390238702320300,43.170716106960803
201,o,i,1,0,-148.923007463000005,60.866560378099997,Alaska201,111759.000000000000000,356,coastal-Alaska201,-148.862516620000008,60.838074010500002,-148.933713670000003,60.868740776300001,1.000000000000000,wb-9072,7.274152664734120,21.822457994202299
202,o,i,1,0,-148.901740859999990,60.882740832200000,Alaska202,108397.000000000000000,330,coastal-Alaska202,-148.838784288999989,60.856074079300001,-148.933713670000003,60.868740776300001,1.000000000000000,wb-9070,7.801726635925630,23.405179907776901
203,o,i,1,0,-146.093167894000004,60.840695561700002,Alaska203,113436.000000000000000,376,coastal-Alaska203,-146.061884369000012,60.868407908499996,-146.105681309000005,60.837407789200000,1.000000000000000,wb-9074,7.120500294981000,21.361500884942998
204,o,i,1,0,-146.384835922000008,60.841086809300002,Alaska204,110076.000000000000000,340,coastal-Alaska204,-146.368678847000012,60.867852300999999,-146.407297817999989,60.832074387500001,1.000000000000000,wb-9077,8.615054058836430,25.845162176509302
205,o,i,1,0,-147.834478827999988,60.836187428800002,Alaska205,116799.000000000000000,402,coastal-Alaska205,-147.840084122999997,60.837629730400003,-147.831022679999990,60.833740828899998,1.000000000000000,wb-9080,5.131797141877930,15.395391425633800
206,o,i,1,1,-146.542789903999989,60.849851194599999,Alaska206,108396.000000000000000,329,coastal-Alaska206,-146.475905891999986,60.869074510200001,-146.543866680000008,60.849629984400003,1.000000000000000,wb-9103,6.967018431845990,20.901055295538001
207,o,i,1,0,-150.071391376999998,60.842944439000000,Alaska207,363760.000000000000000,716,coastal-Alaska207,-150.079770061000005,60.825851546700001,-150.036620368999991,60.858629449699997,4.000000000000000,wb-9205,22.919416443818999,68.758249331457193
208,o,i,1,0,-150.009004540000007,60.840855045600001,Alaska208,225999.000000000000000,568,coastal-Alaska208,-149.985703690000008,60.836296044100003,-150.036620368999991,60.858629449699997,1.000000000000000,wb-9261,9.298199541090421,27.894598623271300
209,o,i,1,0,-149.971800011999989,60.885357995500001,Alaska209,346956.000000000000000,702,coastal-Alaska209,-149.921842136000009,60.870073953999999,-149.974269052000011,60.889074014099997,2.000000000000000,wb-9273,13.912072005664800,41.736216016994298
210,o,i,1,0,-151.852546439000008,60.979296256900000,Alaska210,378867.000000000000000,731,coastal-Alaska210,-151.854517907000002,60.979518479600003,-151.817409153000000,60.979518485600003,5.000000000000000,wb-9313,41.752695579262003,125.258086737786002
211,o,i,1,0,-151.784912394999992,61.004296357900003,Alaska211,101661.000000000000000,254,coastal-Alaska211,-151.783105182000014,61.054518761300002,-151.753547561000005,60.957740639699999,1.000000000000000,wb-9658,8.776756950856679,26.330270852569999
212,o,i,1,0,-149.154960700999993,60.949131560399998,Alaska212,325108.000000000000000,677,coastal-Alaska212,-149.114511045999990,60.972407787800002,-149.158523736999996,60.946518798299998,2.000000000000000,wb-9703,13.269677914200800,39.809033742602402
213,o,i,1,0,-149.157401827000001,60.950052134899998,Alaska213,98305.000000000000000,226,coastal-Alaska213,-149.183982109999988,61.005852341699999,-149.158523736999996,60.946518798299998,1.000000000000000,wb-9712,8.170774850847680,24.512324552542999
214,o,i,1,0,-149.632317236000006,60.921523600199997,Alaska214,110075.000000000000000,339,coastal-Alaska214,-149.536946693000004,60.885074070599998,-149.637701303000000,60.924740864100002,1.000000000000000,wb-9725,7.387898687245850,22.163696061737600
215,o,i,1,0,-149.635262288000007,60.919040301400003,Alaska215,88233.000000000000000,169,coastal-Alaska215,-149.623677638000004,60.913407492099999,-149.637701303000000,60.924740864100002,1.000000000000000,wb-9727,5.296895503879340,15.890686511638000
216,o,i,1,0,-150.243467802999987,60.930296341599998,Alaska216,73112.000000000000000,107,coastal-Alaska216,-150.343414875999997,60.914740713400001,-150.242013057999998,60.930185229999999,1.000000000000000,wb-9745,8.756436222774109,26.269308668322299
217,o,i,1,0,-150.224623385999990,60.904118307799997,Alaska217,311675.000000000000000,669,coastal-Alaska217,-150.265529619999995,60.882296164600000,-150.216123210999996,60.903851805899997,1.000000000000000,wb-9740,8.925188528631320,26.775565585894000
218,o,i,1,0,-150.179222616000004,60.883292281599999,Alaska218,64718.000000000000000,81,coastal-Alaska218,-150.227342101999994,60.852740508600000,-150.183113671000001,60.891407321899997,1.000000000000000,wb-9744,9.566142738999190,28.698428216997598
219,o,i,1,0,-150.097963077999992,60.849998855099997,Alaska219,66398.000000000000000,86,coastal-Alaska219,-150.112348106000013,60.842407156699998,-150.129392273999997,60.886629535700003,1.000000000000000,wb-9734,8.128301454106760,24.384904362320299
220,o,i,1,0,-151.673289162000003,61.057814736899999,Alaska220,378859.000000000000000,730,coastal-Alaska220,-151.695295528999992,61.076074408799997,-151.645457550999993,60.991296333699999,2.000000000000000,wb-9769,12.046004554763901,36.138013664291599
221,o,i,1,0,-151.743838928999992,61.033050415200002,Alaska221,103343.000000000000000,273,coastal-Alaska221,-151.745996413999990,61.033740914699997,-151.726579036999993,61.026296446600000,1.000000000000000,wb-9775,6.060744183552820,18.182232550658501
222,o,i,1,0,-151.719459344000001,61.041566766400003,Alaska222,83179.000000000000000,146,coastal-Alaska222,-151.755489380000000,61.075741064500001,-151.726579036999993,61.026296446600000,1.000000000000000,wb-9773,7.489335068761500,22.468005206284499
223,o,i,1,1,-147.416101047000012,61.018186007099999,Alaska223,264623.000000000000000,619,coastal-Alaska223,-147.413980815000002,61.027186040300002,-147.429298950000003,61.006852631000001,1.000000000000000,wb-9816,9.323611331907861,27.970833995723599
224,o,i,1,0,-147.408888109000003,61.005297073300000,Alaska224,116785.000000000000000,401,coastal-Alaska224,-147.389169716999987,61.010185982899998,-147.429298950000003,61.006852631000001,1.000000000000000,wb-9820,7.277081549461130,21.831244648383400
225,o,i,1,0,-151.539956541000009,61.051068936500002,Alaska225,88219.000000000000000,167,coastal-Alaska225,-151.485372175000009,61.082074464500003,-151.535857313999998,61.044296542399998,1.000000000000000,wb-9987,7.003562046885340,21.010686140655999
226,o,i,1,0,-151.556675151000007,61.061074377300002,Alaska226,278060.000000000000000,636,coastal-Alaska226,-151.565630634999991,61.070741077299999,-151.555274685999990,61.044296539299999,2.000000000000000,wb-9981,11.145619721223200,33.436859163669503
227,o,i,1,0,-151.645094187000012,61.066665000299999,Alaska227,286454.000000000000000,639,coastal-Alaska227,-151.709750723000013,61.133074611799998,-151.581380249999995,61.026074247200000,2.000000000000000,wb-9969,10.844375264062901,32.533125792188599
228,o,i,1,0,-148.450605352999986,60.977765625600000,Alaska228,101669.000000000000000,256,coastal-Alaska228,-148.549034022000001,60.955963376000000,-148.410307708999994,60.986185729900001,1.000000000000000,wb-9996,8.977275404429450,26.931826213288399
229,o,i,1,0,-148.434903034000001,60.967039691399997,Alaska229,306628.000000000000000,664,coastal-Alaska229,-148.441591238999990,60.967296767699999,-148.424547104999988,60.970963450399999,2.000000000000000,wb-9990,10.034875223423700,30.104625670271201
230,o,i,1,0,-148.428745243000009,60.967236602400000,Alaska230,105029.000000000000000,288,coastal-Alaska230,-148.425410091999993,60.960741191099999,-148.424547104999988,60.970963450399999,1.000000000000000,wb-9995,5.571165420835820,16.713496262507402
231,o,i,1,0,-147.677712944000007,61.009185932599998,Alaska231,227665.000000000000000,573,coastal-Alaska231,-147.682156278999997,61.004408136499997,-147.629945125999996,61.006852598300000,1.000000000000000,wb-10014,7.512380430185940,22.537141290557798
232,o,i,1,0,-147.664613508000002,61.023484737899999,Alaska232,229343.000000000000000,575,coastal-Alaska232,-147.675899587000004,61.028408224300001,-147.659502690000011,61.019741529000001,1.000000000000000,wb-10006,9.132393483611359,27.397180450834099
233,o,i,1,0,-147.657741901999998,61.021981681000000,Alaska233,103344.000000000000000,274,coastal-Alaska233,-147.657345206000002,61.022630428699998,-147.659502690000011,61.019741529000001,1.000000000000000,wb-10012,5.120718996124680,15.362156988374000
234,o,i,1,0,-149.824842993000004,61.077408050599999,Alaska234,106701.000000000000000,309,coastal-Alaska234,-149.621304498999990,61.051963548000003,-149.825834162999996,61.076741381900000,1.000000000000000,wb-10092,9.329451221923220,27.988353665769701
235,o,i,1,0,-149.817083392000001,61.074359157000004,Alaska235,98300.000000000000000,225,coastal-Alaska235,-149.717312623999987,61.066185805899998,-149.817419967000006,61.074074707000001,1.000000000000000,wb-10094,7.100504142348440,21.301512427045299
236,o,i,1,0,-149.816212150000013,61.073852483600000,Alaska236,96620.000000000000000,214,coastal-Alaska236,-149.802317562000013,61.066408015100002,-149.817419967000006,61.074074707000001,1.000000000000000,wb-10096,5.673635912957870,17.020907738873600
237,o,i,1,0,-151.159160350999997,61.103196016200002,Alaska237,367095.000000000000000,720,coastal-Alaska237,-151.308242627999988,61.122407971999998,-151.151609150000013,61.099630137600002,3.000000000000000,wb-10108,18.371891970149999,55.115675910450001
238,o,i,1,0,-151.145136694000001,61.102261048599999,Alaska238,74777.000000000000000,114,coastal-Alaska238,-151.140605975999989,61.104185711299998,-151.151609150000013,61.099630137600002,1.000000000000000,wb-10129,5.455739342236950,16.367218026710798
239,o,i,1,0,-146.186337955999988,61.075741971799999,Alaska239,404059.000000000000000,743,coastal-Alaska239,-146.146457951999992,61.071408629200000,-146.192412402000002,61.075519747700000,3.000000000000000,wb-10139,24.687861833029700,74.063585499089100
240,o,i,1,0,-146.188960422999997,61.072907070699998,Alaska240,113419.000000000000000,373,coastal-Alaska240,-146.187450181999992,61.072297514600002,-146.192412402000002,61.075519747700000,1.000000000000000,wb-10208,6.129630180247950,18.388890540743802
241,o,i,1,0,-146.129453213000005,61.093055094000000,Alaska241,111737.000000000000000,349,coastal-Alaska241,-146.132865807999991,61.095408718199998,-146.144084727999996,61.086408683800002,1.000000000000000,wb-10209,5.754017473260950,17.262052419782801
242,o,i,1,0,-146.220820702999987,61.117075449600001,Alaska242,375494.000000000000000,725,coastal-Alaska242,-146.182488008999997,61.135853300900003,-146.236640883999996,61.109853198000003,3.000000000000000,wb-10227,18.483707002178502,55.451121006535502
243,o,i,1,0,-146.215111427000011,61.110718712900002,Alaska243,234376.000000000000000,578,coastal-Alaska243,-146.084969632999986,61.109297665200003,-146.236640883999996,61.109853198000003,2.000000000000000,wb-10252,9.379337506331179,28.138012518993499
244,o,i,1,0,-149.900792897000002,61.142567761000002,Alaska244,343573.000000000000000,698,coastal-Alaska244,-149.890558784000007,61.146741623899999,-149.949026636000013,61.131630448700001,2.000000000000000,wb-10266,14.993947800045399,44.981843400136100
245,o,i,1,0,-149.944352629999997,61.138112233500003,Alaska245,120134.000000000000000,426,coastal-Alaska245,-149.964344791999991,61.141741593799999,-149.949026636000013,61.131630448700001,1.000000000000000,wb-10276,5.772065764424660,17.316197293274001
246,o,i,1,0,-150.956467972000013,61.243576833600002,Alaska246,430925.000000000000000,760,coastal-Alaska246,-150.959808772000002,61.244852914399999,-150.962181992000012,61.223408392300001,4.000000000000000,wb-10388,34.182545144852497,102.547635434558003
247,o,i,1,0,-151.021801516000011,61.189334714600001,Alaska247,99969.000000000000000,239,coastal-Alaska247,-151.029495523999998,61.193074938700001,-151.004900190000001,61.197408291599999,1.000000000000000,wb-10567,6.180358471940440,18.541075415821300
248,o,i,1,0,-150.914874373999993,61.256933844499997,Alaska248,103323.000000000000000,271,coastal-Alaska248,-150.948805612999990,61.270186340899997,-150.927230726000005,61.226963966400000,1.000000000000000,wb-10570,8.157233194482840,24.471699583448501
249,o,i,1,0,-150.907813395000005,61.284376387599998,Alaska249,367081.000000000000000,719,coastal-Alaska249,-150.908460646000009,61.292741984300001,-150.879550319000003,61.266075226200002,3.000000000000000,wb-10583,17.512231941248999,52.536695823747003
250,o,i,1,0,-150.918262575999989,61.281630831199998,Alaska250,108361.000000000000000,322,coastal-Alaska250,-150.936507962000007,61.294630875400003,-150.879550319000003,61.266075226200002,1.000000000000000,wb-10606,6.209408831002710,18.628226493008100
251,o,i,1,0,-147.630924168999996,61.228571490900002,Alaska251,377166.000000000000000,728,coastal-Alaska251,-147.621315337999988,61.229853405599997,-147.658855582000001,61.218297802199999,2.000000000000000,wb-10653,13.458934922462200,40.376804767386602
252,o,i,1,0,-147.650320216000011,61.216346504500002,Alaska252,106688.000000000000000,307,coastal-Alaska252,-147.628435023999998,61.205519983199999,-147.658855582000001,61.218297802199999,1.000000000000000,wb-10661,5.612176421120240,16.836529263360699
