OID_,long,lat,hl_link,domain,END_X,END_Y,START_X,START_Y,start_DomLoc,end_DomLoc,FlowDir,multInt,flag,poi_id,flowpath_id,order_,TopWdth,TopWdthCC,nex_id
306,-66.095025288586157,17.969157262197939,PRVI306,PRVI,-66.090781539199995,17.968819139299999,-66.103941943300001,17.973142740299998,o,i,1,0,,588,wb-771,1.000000000000000,4.098095107611000,12.294285322833000,nex-772
307,-66.842455691976568,17.955733679166030,PRVI307,PRVI,-66.843808312700006,17.954369949200000,-66.834080368100004,17.961008858600000,o,i,1,0,,589,wb-34,1.000000000000000,3.115555555555560,9.346666666666669,tnx-1000000205
308,-67.159227062778712,17.967529822043730,PRVI308,PRVI,-67.161767269099997,17.963377320799999,-67.157996601400001,17.969994722799999,o,i,1,0,,595,wb-32,1.000000000000000,3.476511673712660,10.429535021137999,tnx-1000000071
309,-66.495849403127409,18.425621667306132,PRVI309,PRVI,-66.493595404600001,18.423981599699999,-66.498729672899998,18.427911667499998,i,o,1,0,,596,wb-30,1.000000000000000,5.097492447733670,15.292477343201000,tnx-1000000264
310,-66.234996631589240,18.372126565588587,PRVI310,PRVI,-66.236391589099995,18.372230910599999,-66.230649793400005,18.365933395300001,o,i,1,0,,639,wb-1250,1.000000000000000,4.453382847359750,13.360148542079299,nex-1251
311,-66.010219500229709,17.998620461665041,PRVI311,PRVI,-66.009613239600000,17.995556380699998,-66.002761445999994,18.006524751800001,o,i,1,0,,656,wb-3155,1.000000000000000,3.115555555555560,9.346666666666669,nex-816
312,-66.092976912654365,17.971921623484207,PRVI312,PRVI,-66.090450939099995,17.970089539600000,-66.093959140199999,17.972056873500001,o,i,1,0,,677,wb-3116,1.000000000000000,3.115555555555560,9.346666666666669,nex-1278
313,-66.182623087885133,17.964912829063849,PRVI313,PRVI,-66.190683369799999,17.957112467599998,-66.175875636399994,17.977890123900000,o,i,1,0,,687,wb-698,2.000000000000000,8.737790979100989,26.213372937302999,nex-699
314,-65.991574733986738,18.399959333756271,PRVI314,PRVI,-65.999606652200001,18.410234070300000,-65.991576449500002,18.398905267100002,o,i,1,0,,688,wb-500,1.000000000000000,5.485622547818810,16.456867643456398,nex-501
315,-65.870348751793415,18.074941361454705,PRVI315,PRVI,-65.869817272899994,18.074831107300000,-65.876619675100002,18.078367508300001,o,i,1,0,,23,wb-5765,1.000000000000000,3.115555555555560,9.346666666666669,nex-900
316,-67.213076964130551,18.365566407863469,PRVI316,PRVI,-67.211981224799999,18.372048973199998,-67.213613824899994,18.351795567300002,o,i,1,0,,4,wb-3073,1.000000000000000,3.566312877979950,10.698938633939900,nex-583
317,-67.233493254510051,18.306659246327229,PRVI317,PRVI,-67.235144697500004,18.307567020600001,-67.230276895900005,18.305443153399999,o,i,1,0,,34,wb-1953,1.000000000000000,3.115555555555560,9.346666666666669,nex-1954
318,-67.038109903049531,18.021595300782565,PRVI318,PRVI,-67.041120559800007,18.009336265400002,-67.041395843499998,18.027036161200002,o,i,1,0,,41,wb-1479,1.000000000000000,5.716478300140900,17.149434900422701,nex-426
319,-65.712352040714052,18.204224762862566,PRVI319,PRVI,-65.700793156399996,18.205980215299999,-65.716557827900004,18.200000746600001,o,i,1,0,,383,wb-2411,1.000000000000000,4.317355641418170,12.952066924254501,nex-2412
320,-65.781676405641576,18.190069907800080,PRVI320,PRVI,-65.778644046799997,18.188668608899999,-65.808027189499995,18.203443012800001,o,i,1,0,,67,wb-1194,1.000000000000000,4.251478258989040,12.754434776967100,nex-1195
321,-67.178469049906710,18.091602385141982,PRVI321,PRVI,-67.184328811499995,18.089388557500001,-67.166587805899994,18.084999156500000,o,i,1,0,,70,wb-1713,1.000000000000000,3.948563129726080,11.845689389178199,nex-1714
322,-67.044334869958220,18.004939074079061,PRVI322,PRVI,-67.042022532999994,18.009686580099999,-67.053341636100001,17.989253063500001,o,i,1,0,,74,wb-5573,1.000000000000000,4.216377535636730,12.649132606910200,nex-425
323,-66.120460408421081,18.414094862388026,PRVI323,PRVI,-66.124610690799997,18.416755270199999,-66.118113088599998,18.406832800699998,o,i,1,0,,93,wb-799,1.000000000000000,3.821547050806530,11.464641152419601,nex-800
324,-66.271552401821850,18.439029329639880,PRVI324,PRVI,-66.265367476199998,18.438642779599999,-66.274825737499995,18.439638807800002,o,i,1,0,,123,wb-1804,1.000000000000000,3.115555555555560,9.346666666666669,nex-1805
325,-67.166116590907905,18.074956323475590,PRVI325,PRVI,-67.166867605899995,18.074984886900001,-67.160965403999995,18.074855353600000,o,i,1,0,,150,wb-5257,1.000000000000000,3.115555555555560,9.346666666666669,nex-1335
326,-67.124306394024813,18.018551566002031,PRVI326,PRVI,-67.123488841500006,18.017966459299998,-67.123954058899997,18.050971480499999,o,i,1,0,,161,wb-1879,1.000000000000000,4.349837653159490,13.049512959478500,nex-1880
327,-67.127792370421503,18.206477435984937,PRVI327,PRVI,-67.131596089900000,18.201205855700000,-67.126697570700003,18.207206381500001,o,i,1,0,,165,wb-432,2.000000000000000,8.856529813439931,26.569589440319799,nex-433
328,-65.517743202486770,18.096403746835506,PRVI328,PRVI,-65.518283764800003,18.092027584800000,-65.518756698399997,18.098138319899999,o,i,1,0,,169,wb-1381,1.000000000000000,3.727089057141790,11.181267171425400,nex-1382
329,-67.142282008907557,17.957268067367465,PRVI329,PRVI,-67.139504595399998,17.954840252000000,-67.144168996900007,17.959518253300001,o,i,1,0,,171,wb-5151,1.000000000000000,3.115555555555560,9.346666666666669,nex-1103
330,-65.947395558258393,18.377350274995251,PRVI330,PRVI,-65.948140626400004,18.378805892199999,-65.944320027200007,18.373677079299998,o,i,1,0,,172,wb-1520,1.000000000000000,3.497691248625840,10.493073745877499,nex-1521
331,-67.149226583639859,18.128533092628174,PRVI331,PRVI,-67.149445563900002,18.129997001200000,-67.149674801499998,18.127807302600001,o,i,1,0,,176,wb-1080,1.000000000000000,3.115555555555560,9.346666666666669,nex-1081
332,-65.990561012780461,18.351442417533576,PRVI332,PRVI,-65.991376122700004,18.358357749000000,-65.988833827899995,18.341410442000001,o,i,1,1,,187,wb-639,2.000000000000000,9.078949469960319,27.236848409880999,nex-640
333,-67.183133531187480,18.058372832140549,PRVI333,PRVI,-67.184810211100000,18.059042348599998,-67.167302005699995,18.057604348400002,o,i,1,0,,206,wb-2625,1.000000000000000,3.844387090347440,11.533161271042299,nex-2626
334,-65.874830005200522,18.063324199851991,PRVI334,PRVI,-65.831951661100007,18.066778372200002,-65.880143409200002,18.062352770200000,o,i,1,1,,211,wb-586,2.000000000000000,11.355483270645299,34.066449811935897,nex-587
335,-67.153106700513774,18.295310114170491,PRVI335,PRVI,-67.155304072700005,18.293227151000000,-67.153246405499999,18.300285219799999,o,i,1,0,,213,wb-1297,1.000000000000000,3.849072452083130,11.547217356249400,nex-1298
336,-65.767835779997199,18.192508579607306,PRVI336,PRVI,-65.765178842599994,18.188542742399999,-65.769054777299999,18.196538011400001,o,i,1,0,,221,wb-1680,1.000000000000000,3.115555555555560,9.346666666666669,nex-1681
337,-66.914994012663499,17.948686902778377,PRVI337,PRVI,-66.914991992799997,17.948608453700000,-66.915154926200003,17.949462053900000,o,i,1,0,,239,wb-2733,1.000000000000000,3.115555555555560,9.346666666666669,tnx-1000000183
338,-65.916904079359711,18.002313908060444,PRVI338,PRVI,-65.915927685800000,18.000727684800001,-65.929297423099996,17.990916748400000,o,i,1,0,,251,wb-1295,1.000000000000000,3.895376375740490,11.686129127221500,nex-1296
339,-65.858839828095540,18.377814463666596,PRVI339,PRVI,-65.859643208500003,18.381953197600001,-65.867055210100006,18.340307851999999,o,i,1,0,,253,wb-1400,1.000000000000000,6.318896208373610,18.956688625120801,nex-655
340,-65.975754603392204,17.979758751964880,PRVI340,PRVI,-65.976020237200004,17.972623675600001,-65.977866104699999,17.990004147299999,o,i,1,0,,256,wb-1215,1.000000000000000,3.766782764851280,11.300348294553800,nex-1216
341,-67.169154984614806,17.979568942852495,PRVI341,PRVI,-67.169447271699994,17.978524125200000,-67.165930070800002,17.988322261400000,o,i,1,0,,259,wb-4758,1.000000000000000,3.582764479664770,10.748293438994301,nex-872
342,-67.028558753083928,18.026889144718325,PRVI342,PRVI,-67.031860629899995,18.013799937700000,-67.021401365800003,18.048138398999999,o,i,1,0,,271,wb-712,1.000000000000000,5.021327844198260,15.063983532594801,nex-713
343,-65.355790213647424,18.136034470014806,PRVI343,PRVI,-65.357235249200002,18.133623999600001,-65.352939514599996,18.141745735400001,o,i,1,0,,274,wb-1450,1.000000000000000,3.363890233123420,10.091670699370299,nex-1451
344,-65.378793230323254,18.132560292723383,PRVI344,PRVI,-65.377367255300001,18.131808998800000,-65.388520058899999,18.140710601199999,o,i,1,0,,278,wb-4693,1.000000000000000,3.144738593509140,9.434215780527420,nex-1618
345,-65.547444319399801,18.109753433474225,PRVI345,PRVI,-65.551854575600004,18.119473858900001,-65.545559706700004,18.104089321200000,o,i,1,0,,279,wb-1391,1.000000000000000,4.925186730829800,14.775560192489399,tnx-1000000586
346,-65.430183666642847,18.150868038029557,PRVI346,PRVI,-65.430972072299994,18.157884538899999,-65.429395938400006,18.149805136499999,o,i,1,0,,280,wb-2661,1.000000000000000,3.989883026711610,11.969649080134801,tnx-1000000610
347,-65.420800384130359,18.118206876346335,PRVI347,PRVI,-65.425930070000007,18.113482592600000,-65.419198468199994,18.131161331200001,o,i,1,0,,282,wb-1602,1.000000000000000,4.574994020052580,13.724982060157700,nex-1603
348,-65.525736364241766,18.095066365020784,PRVI348,PRVI,-65.522248365999999,18.092200718099999,-65.527801101199998,18.101010187200000,o,i,1,0,,285,wb-2634,1.000000000000000,3.115555555555560,9.346666666666669,nex-2635
349,-67.036889901647612,17.978920224988428,PRVI349,PRVI,-67.038956831400000,17.973821725800001,-67.034193030099999,17.982788328500000,o,i,1,0,,289,wb-1802,1.000000000000000,3.259013386964510,9.777040160893540,tnx-1000000124
350,-65.526177400766414,18.090268462119866,PRVI350,PRVI,-65.524975700200002,18.091595917900001,-65.528912767999998,18.086876183099999,o,i,1,0,,316,wb-4611,1.000000000000000,3.115555555555560,9.346666666666669,nex-854
351,-65.468965407327630,18.106392340534114,PRVI351,PRVI,-65.467489282499997,18.095961920099999,-65.469620550000002,18.106800189900000,o,i,1,0,,332,wb-909,1.000000000000000,5.426406168936540,16.279218506809599,nex-910
352,-65.283847316100719,18.312162639494261,PRVI352,PRVI,-65.281590295599997,18.308698052299999,-65.289149898100007,18.317685988099999,o,i,1,0,,335,wb-2524,1.000000000000000,4.352383223156580,13.057149669469700,nex-2525
353,-67.138162423257199,18.139234987204929,PRVI353,PRVI,-67.138727006600007,18.138843379000001,-67.135660064000007,18.141489773499998,o,i,1,0,,371,wb-2577,1.000000000000000,3.115555555555560,9.346666666666669,nex-1328
354,-66.143607475804345,18.410840694342596,PRVI354,PRVI,-66.141016362599999,18.417553403500001,-66.139740962000005,18.408756601000000,o,i,1,0,,374,wb-2575,1.000000000000000,4.635746502486020,13.907239507458099,tnx-1000000402
355,-66.014817065654995,18.406156701370719,PRVI355,PRVI,-66.013659256599993,18.413361604300000,-66.014771323399998,18.405795268799999,o,i,1,0,,411,wb-964,1.000000000000000,3.823356280767030,11.470068842301099,nex-965
356,-67.177337398801853,17.981101106131177,PRVI356,PRVI,-67.178032074300006,17.978167258300001,-67.176769607400004,17.987855727800000,o,i,1,0,,421,wb-1010,1.000000000000000,3.115555555555560,9.346666666666669,nex-1011
357,-67.014104343740428,18.027332527574117,PRVI357,PRVI,-67.014230557999994,18.024970941199999,-67.014085957999995,18.027370941899999,o,i,1,0,,563,wb-782,1.000000000000000,4.308982289074810,12.926946867224400,nex-783
358,-65.777143684033774,18.210967726679314,PRVI358,PRVI,-65.776414646500001,18.210542148700000,-65.787203649800006,18.208547947900001,o,i,1,0,,443,wb-1818,1.000000000000000,3.489603767340210,10.468811302020599,nex-1819
359,-67.169524679720155,18.133608162986377,PRVI359,PRVI,-67.172322256399994,18.133344533100001,-67.168139473899998,18.134634570999999,o,i,1,0,,586,wb-2449,1.000000000000000,3.115555555555560,9.346666666666669,nex-2450
360,-67.037132892169211,18.002942233797114,PRVI360,PRVI,-67.039852432299995,18.007541335700001,-67.043724566600005,17.997104065900000,o,i,1,0,,479,wb-2386,1.000000000000000,3.400710407332170,10.202131221996501,tnx-1000000121
361,-67.148971003508962,18.245000784358751,PRVI361,PRVI,-67.152154607300005,18.244096589800002,-67.148047202900003,18.242271802899999,o,i,1,0,,488,wb-2368,1.000000000000000,3.115555555555560,9.346666666666669,nex-633
362,-65.835833685376258,18.374254041390941,PRVI362,PRVI,-65.834215800600006,18.375491396200001,-65.839623668700000,18.363990859400001,o,i,1,0,,493,wb-1927,1.000000000000000,3.504946549861160,10.514839649583500,nex-1928
363,-65.644428815037770,18.281958954442246,PRVI363,PRVI,-65.639445938899996,18.283973772500001,-65.673144749299993,18.283597438499999,o,i,1,0,,498,wb-2808,1.000000000000000,4.171558035144020,12.514674105432100,nex-2809
364,-66.825071657431010,17.977385329569358,PRVI364,PRVI,-66.823499098499994,17.977785330300001,-66.832877968000005,17.976128663000001,o,i,1,0,,502,wb-3840,1.000000000000000,3.115555555555560,9.346666666666669,nex-950
365,-65.871637358876967,18.073680454389489,PRVI365,PRVI,-65.870838273199993,18.073633706999999,-65.874603274400002,18.074596107200001,o,i,1,0,,524,wb-898,1.000000000000000,5.245356012737570,15.736068038212700,nex-899
366,-67.064677198294021,17.978372671861393,PRVI366,PRVI,-67.064679639399998,17.978221059999999,-67.064333972800000,17.986041262299999,o,i,1,0,,544,wb-3665,1.000000000000000,3.115555555555560,9.346666666666669,nex-2154
367,-65.801044260084495,18.118783171806001,PRVI367,PRVI,-65.799656785400003,18.120123721799999,-65.810309788599994,18.115114386799998,o,i,1,0,,558,wb-996,1.000000000000000,3.259883161474830,9.779649484424491,nex-997
368,-66.019528692994754,18.000494194651424,PRVI368,PRVI,-66.018117095400001,17.998867783600002,-66.026368158500006,18.003765934899999,o,i,1,0,,643,wb-395,2.000000000000000,11.267773968115200,33.803321904345601,nex-396
369,-66.295454387110226,17.984582768480038,PRVI369,PRVI,-66.295920136000007,17.984708273999999,-66.271407728400007,17.981698140199999,o,i,1,0,,682,wb-1529,1.000000000000000,4.819877803788500,14.459633411365500,tnx-1000000397
370,-66.804332242438988,18.004701770870099,PRVI370,PRVI,-66.804379693000001,18.003600471500000,-66.813836696099997,18.014714341299999,o,i,1,0,,689,wb-1498,1.000000000000000,4.564314391476640,13.692943174429899,tnx-1000000211
371,-65.786518926607130,18.381476547105024,PRVI371,PRVI,-65.787349652900005,18.380266065000001,-65.785451852300000,18.381953798800001,o,i,1,0,,16,wb-539,1.000000000000000,3.756766534799690,11.270299604399099,nex-540
372,-67.028488034894849,18.026671830740440,PRVI372,PRVI,-67.021552610499995,18.038739429500001,-67.028639829100001,18.026093874699999,i,o,-1,0,,19,wb-711,1.000000000000000,3.115555555555560,9.346666666666669,nex-712
373,-65.811086351753715,18.357592857624354,PRVI373,PRVI,-65.813151793800003,18.358551258199999,-65.793607254099996,18.341118786700001,o,i,1,0,,22,wb-1489,1.000000000000000,6.148793674876840,18.446381024630501,nex-438
374,-66.943272467750148,18.016631052980756,PRVI374,PRVI,-66.943686802800002,18.014967272700002,-66.940829236499994,18.026509070900001,o,i,1,0,,33,wb-1967,1.000000000000000,3.535820744368230,10.607462233104700,tnx-1000000157
375,-65.872398491996762,18.073128576422732,PRVI375,PRVI,-65.870838273199993,18.073633706999999,-65.875585274599999,18.073010373399999,o,i,1,0,,46,wb-5672,1.000000000000000,3.115555555555560,9.346666666666669,nex-899
376,-65.721995157150729,18.208650370718090,PRVI376,PRVI,-65.723599230100007,18.203191547399999,-65.726751564599994,18.215955951100000,o,i,1,0,,247,wb-848,1.000000000000000,3.414240839987080,10.242722519961200,nex-849
377,-65.894334203160895,18.005484903205740,PRVI377,PRVI,-65.895062079200002,17.991773749200000,-65.893463679199996,18.015538156200002,o,i,1,0,,52,wb-1358,1.000000000000000,5.641080470660690,16.923241411982101,nex-1359
378,-65.956785600974683,18.360416114612065,PRVI378,PRVI,-65.956707500600004,18.360454654300000,-65.957751704900005,18.352443454100001,o,i,1,0,,249,wb-2718,1.000000000000000,3.115555555555560,9.346666666666669,nex-618
379,-66.939408625907333,18.017204123471572,PRVI379,PRVI,-66.940802446700005,18.012805187700000,-66.938546043000002,18.020871198500000,o,i,1,0,,55,wb-482,1.000000000000000,5.555641250321010,16.666923750963001,nex-483
380,-65.882933322215024,18.380444486024260,PRVI380,PRVI,-65.883051682399994,18.380544796799999,-65.880693414999996,18.379218663200000,o,i,1,0,,59,wb-2551,1.000000000000000,3.115555555555560,9.346666666666669,nex-2552
381,-67.131773480261870,18.381356545168501,PRVI381,PRVI,-67.130898799999997,18.381134643799999,-67.130666866699997,18.384787644900001,i,o,1,0,,60,wb-5606,1.000000000000000,3.115555555555560,9.346666666666669,nex-820
382,-67.169686105329447,18.070502705335628,PRVI382,PRVI,-67.183446368199995,18.069706420500001,-67.169310606500005,18.070625152200002,o,i,1,0,,82,wb-1578,1.000000000000000,4.722535759029290,14.167607277087900,nex-1579
383,-66.648196629770609,17.992269201162742,PRVI383,PRVI,-66.643725443299999,17.987849936100002,-66.665429716800006,17.998736272300000,o,i,1,0,,99,wb-998,1.000000000000000,7.060969852398110,21.182909557194300,nex-999
384,-67.123423070917966,18.384825947059880,PRVI384,PRVI,-67.126367986100007,18.383235504900000,-67.121267397099999,18.385350645199999,o,i,1,0,,114,wb-1253,1.000000000000000,4.656750840589140,13.970252521767399,nex-1254
385,-66.357107555669131,17.987401366080235,PRVI385,PRVI,-66.352280419799996,17.968057934899999,-66.356746754900001,17.991557674999999,o,i,1,0,,120,wb-944,1.000000000000000,6.889056196025620,20.667168588076901,tnx-1000000379
386,-66.706707381840147,17.985723002714451,PRVI386,PRVI,-66.708911063299993,17.983953467300001,-66.696166126199998,17.991978669800002,o,i,1,0,,135,wb-2882,1.000000000000000,3.852902396771140,11.558707190313401,tnx-1000000244
387,-67.112431144081995,18.281173701505168,PRVI387,PRVI,-67.111898403900000,18.280634391800000,-67.112612992699994,18.281890815000001,o,i,1,0,,148,wb-1842,1.000000000000000,3.115555555555560,9.346666666666669,nex-1843
388,-66.255965301757215,18.402488186880362,PRVI388,PRVI,-66.256631500200001,18.412285727200000,-66.251107596099999,18.398529262800000,o,i,1,0,,257,wb-2080,1.000000000000000,3.115555555555560,9.346666666666669,nex-2081
389,-67.105631672263826,18.282938278378879,PRVI389,PRVI,-67.107087082700005,18.282966439399999,-67.103626590100006,18.291039351199998,o,i,1,0,,260,wb-644,1.000000000000000,6.743390386804180,20.230171160412500,nex-645
390,-67.161532531501109,18.458794491072979,PRVI390,PRVI,-67.164102544900004,18.457660332300001,-67.151145607600000,18.463238067500001,o,i,1,0,,184,wb-1873,1.000000000000000,5.008138751981530,15.024416255944599,tnx-1000000013
391,-65.917718660088042,18.009921104175646,PRVI391,PRVI,-65.910386017600004,18.008363153800001,-65.928614623200005,18.010721887500001,o,i,1,0,,266,wb-606,1.000000000000000,8.524477457068670,25.573432371206000,nex-607
392,-65.696260715059907,18.350782002187714,PRVI392,PRVI,-65.697748358300004,18.360927460799999,-65.695921357499998,18.350281591000002,o,i,1,0,,267,wb-2628,1.000000000000000,3.115555555555560,9.346666666666669,nex-2629
393,-65.440797009474352,18.146623523956521,PRVI393,PRVI,-65.440718941900002,18.150631403300000,-65.433910072800003,18.134534731999999,o,i,1,0,,284,wb-1788,1.000000000000000,3.576712992014740,10.730138976044200,nex-1789
394,-65.462019248889192,18.107140912822899,PRVI394,PRVI,-65.461603547500005,18.103614789100000,-65.458481746900006,18.122787394800000,o,i,1,0,,293,wb-4639,1.000000000000000,3.167792876463990,9.503378629391969,nex-1013
395,-65.291550359261635,18.316360070460917,PRVI395,PRVI,-65.291484098799998,18.312317586500001,-65.292334899099998,18.317252054600001,o,i,1,0,,295,wb-2741,1.000000000000000,3.115555555555560,9.346666666666669,nex-2742
396,-65.304638893570029,18.314671003364140,PRVI396,PRVI,-65.301795702000007,18.313568853400000,-65.308512104100004,18.317187787700000,o,i,1,0,,302,wb-1736,1.000000000000000,3.115555555555560,9.346666666666669,nex-1737
397,-65.446216083105696,18.112651061697193,PRVI397,PRVI,-65.447865743300000,18.105604123199999,-65.451097544600003,18.124934928900000,o,i,1,0,,331,wb-2709,1.000000000000000,4.231412326095880,12.694236978287600,nex-2710
398,-65.382741392601133,18.128921409995144,PRVI398,PRVI,-65.380165522799999,18.127334797400000,-65.385478657799993,18.130595131600000,o,i,1,0,,334,wb-787,1.000000000000000,3.659506545090790,10.978519635272400,nex-788
399,-65.732901836350607,18.360770776650099,PRVI399,PRVI,-65.729682368400006,18.377336198399998,-65.744151372299996,18.348012389600001,o,i,1,0,,190,wb-1007,1.000000000000000,5.001339356071860,15.004018068215601,nex-1008
400,-67.002421860780203,18.029436353005337,PRVI400,PRVI,-67.003829985099998,18.030492984700000,-67.000598974699997,18.028885668600001,i,o,1,0,,199,wb-2938,1.000000000000000,3.115555555555560,9.346666666666669,nex-2939
401,-66.946387232784502,18.019685642578395,PRVI401,PRVI,-66.946574624600004,18.017470723399999,-66.947971871999997,18.023371125099999,o,i,1,0,,200,wb-756,1.000000000000000,3.795373141690580,11.386119425071699,nex-757
402,-66.696474681561256,18.418680159262010,PRVI402,PRVI,-66.697793533899997,18.410340459200000,-66.699623797200005,18.421359680100000,i,o,1,0,,201,wb-1076,1.000000000000000,3.115555555555560,9.346666666666669,nex-1077
403,-67.131515008810595,18.136618987076645,PRVI403,PRVI,-67.132690385900005,18.134576070500000,-67.124622683599995,18.146185476100001,o,i,1,0,,217,wb-2781,1.000000000000000,3.561055672265540,10.683167016796601,nex-781
404,-65.823415816886381,18.071782723893648,PRVI404,PRVI,-65.817570656599997,18.066243905600000,-65.829618993899999,18.080597976300002,o,i,1,0,,222,wb-4980,1.000000000000000,3.602098096710000,10.806294290129999,nex-1466
405,-67.049632168189987,18.011351610788267,PRVI405,PRVI,-67.044225377399997,18.010609595900000,-67.049952516700003,18.011334453300002,o,i,1,0,,363,wb-423,2.000000000000000,6.676460875825220,20.029382627475702,nex-424
406,-66.224857947336375,17.980235742485604,PRVI406,PRVI,-66.224414980600002,17.978201139900001,-66.223495380399996,17.984691541800000,o,i,1,0,,531,wb-3707,1.000000000000000,3.115555555555560,9.346666666666669,nex-2651
407,-67.142606385376325,18.175391620327048,PRVI407,PRVI,-67.142308866700006,18.174608716500000,-67.140267799399993,18.176668783800000,o,i,1,0,,538,wb-1975,1.000000000000000,3.115555555555560,9.346666666666669,nex-1976
408,-65.858186410374515,18.083314674732492,PRVI408,PRVI,-65.854373801600005,18.081280109500000,-65.864049004699993,18.088775778199999,o,i,1,0,,541,wb-1648,1.000000000000000,4.614087117119200,13.842261351357600,nex-792
409,-66.886029027717427,17.953949723700816,PRVI409,PRVI,-66.885955784000004,17.952832855299999,-66.886012183999995,17.956063322999999,o,i,1,0,,543,wb-2293,1.000000000000000,3.371208534008920,10.113625602026801,tnx-1000000192
410,-67.207680778245276,18.298447397329596,PRVI410,PRVI,-67.208740422500000,18.294101350500000,-67.207520488800000,18.298727618499999,o,i,1,0,,546,wb-1643,1.000000000000000,3.115555555555560,9.346666666666669,tnx-1000000015
411,-65.886002732639952,18.379826959346758,PRVI411,PRVI,-65.886555336599997,18.381085744899998,-65.885841905099994,18.379066608900001,o,i,1,0,,548,wb-806,1.000000000000000,3.528112090877430,10.584336272632299,nex-807
412,-66.068077849013491,18.396808547276692,PRVI412,PRVI,-66.066745939399993,18.402478000300000,-66.068475339800003,18.395163264800001,o,i,1,0,,567,wb-976,1.000000000000000,4.666337673120030,13.999013019360101,nex-485
413,-67.172064027033173,18.297266554208136,PRVI413,PRVI,-67.168549139199996,18.290228163500000,-67.174612478800000,18.304753754099998,o,i,1,0,,385,wb-2556,1.000000000000000,3.395753662911120,10.187260988733399,nex-523
414,-66.841461317885489,17.986880708977594,PRVI414,PRVI,-66.841044770699995,17.987136532800001,-66.844885705199999,17.985842132399998,o,i,1,0,,574,wb-975,1.000000000000000,5.980535390311030,17.941606170933099,nex-403
415,-65.906982390724693,18.375890297599199,PRVI415,PRVI,-65.905307222499999,18.377164995499999,-65.908552290100005,18.372222260699999,o,i,1,0,,575,wb-3504,1.000000000000000,3.115555555555560,9.346666666666669,nex-1223
416,-67.165822293164240,18.122604101598085,PRVI416,PRVI,-67.173406008699999,18.125419368199999,-67.162698794899995,18.120976477500001,o,i,1,0,,587,wb-1088,1.000000000000000,3.294836314255500,9.884508942766510,nex-1089
417,-65.958722067069687,18.360523245451475,PRVI417,PRVI,-65.958682212699998,18.363414146800000,-65.960332505500006,18.338886783400000,o,i,1,0,,388,wb-1365,1.000000000000000,5.233282448521670,15.699847345565001,nex-619
418,-67.112340862940414,18.275146408280193,PRVI418,PRVI,-67.115058348500000,18.271679817199999,-67.103071589699994,18.279465414499999,o,i,1,1,,402,wb-2429,1.000000000000000,3.115555555555560,9.346666666666669,nex-2430
419,-66.000420934178749,18.358834771907254,PRVI419,PRVI,-66.000115277399999,18.357283352700001,-66.000691851699997,18.361552389400000,o,i,1,0,,404,wb-1054,1.000000000000000,4.098012834985570,12.294038504956699,nex-1055
420,-65.688149546064665,18.219170886427321,PRVI420,PRVI,-65.684413018200004,18.212100817300001,-65.687543019299994,18.220150619599998,o,i,1,0,,422,wb-3063,1.000000000000000,3.115555555555560,9.346666666666669,nex-3064
421,-65.704553441887811,18.349982023751465,PRVI421,PRVI,-65.703683559900000,18.349491457300001,-65.716777363600002,18.329192051200000,o,i,1,0,,428,wb-828,1.000000000000000,6.003782659387310,18.011347978161901,nex-829
422,-67.173097598075628,18.151127191167006,PRVI422,PRVI,-67.175756209900001,18.151565775900000,-67.171618075300003,18.150307975600001,o,i,1,0,,451,wb-1932,1.000000000000000,3.115555555555560,9.346666666666669,nex-1933
423,-65.642314777804700,18.263180595707979,PRVI423,PRVI,-65.638653605000002,18.265510167100000,-65.664187945999998,18.256716430800001,o,i,1,0,,454,wb-1626,1.000000000000000,4.456018031601000,13.368054094803000,nex-1627
424,-67.092404342886084,18.503891796369373,PRVI424,PRVI,-67.102114260099995,18.512373015900000,-67.082489853699997,18.495526078000001,o,i,1,0,,463,wb-702,1.000000000000000,7.331747909373120,21.995243728119402,nex-703
425,-65.691712080847822,18.355732793433731,PRVI425,PRVI,-65.703518560099994,18.365531661999999,-65.689864555699998,18.354158192300002,o,i,1,0,,484,wb-3900,1.000000000000000,3.460403952005170,10.381211856015501,nex-831
426,-65.871720895103181,18.051099521925437,PRVI426,PRVI,-65.871342406300002,18.051086700300001,-65.874603007299996,18.051226166999999,o,i,1,0,,492,wb-3874,1.000000000000000,3.115555555555560,9.346666666666669,nex-591
427,-65.696724508029604,18.228948949734274,PRVI427,PRVI,-65.687805819100006,18.204752148400001,-65.698786022899995,18.231571022800001,o,i,1,1,,620,wb-844,1.000000000000000,6.778247213587700,20.334741640763099,nex-845
428,-66.021682480262200,17.988306097548389,PRVI428,PRVI,-66.021992122399993,17.982174940099998,-66.022606718500001,17.989770479800001,o,i,1,0,,653,wb-3163,1.000000000000000,3.115555555555560,9.346666666666669,nex-1249
429,-66.012006262478963,17.998864971141529,PRVI429,PRVI,-66.009613239600000,17.995556380699998,-66.016802435800003,18.005790675299998,o,i,1,0,,663,wb-815,1.000000000000000,5.034417313834870,15.103251941504601,nex-816
430,-66.134329620815322,18.389117708815263,PRVI430,PRVI,-66.136939706600003,18.389048720200002,-66.126857769200001,18.390121528000002,o,i,1,0,,665,wb-1068,1.000000000000000,3.965681010780510,11.897043032341500,nex-1069
