OID_,hl_link,long,lat,start_DomL,end_DomLoc,multInt,FlowDir,flag,hf_id,poi_id,hl_uri,flowpath_id,order_,TopWdth,TopWdthCC,START_X,START_Y,END_X,END_Y
169,HI171,-156.615249902088948,20.811579458374535,o,i,0,1,,80000200000796.000000000000000,129,coastal-HI171,wb-1257,1.000000000000000,2.829116462266580,8.487349386799750,-156.613770851999988,20.815586402899999,-156.613860452000011,20.809625603200001
170,HI172,-156.590193170542562,20.804321390348445,o,i,0,1,,80000200001220.000000000000000,140,coastal-HI172,wb-1069,1.000000000000000,6.388627936052670,19.165883808158000,-156.586376718999986,20.811163136000001,-156.591936519000001,20.800184803400001
171,HI173,-156.352239651617111,20.935663879723553,o,i,0,1,,80000200000972.000000000000000,133,coastal-HI173,wb-979,1.000000000000000,4.246386164692530,12.739158494077600,-156.346342058000005,20.921257326799999,-156.352281658000010,20.935765192700000
172,HI174,-156.510471089296061,20.942581679122167,o,i,0,1,,80000200001655.000000000000000,155,coastal-HI174,wb-1264,1.000000000000000,1.339432952269180,4.018298856807550,-156.512800852999987,20.942997327899999,-156.510147052999997,20.942149394499999
173,HI175,-156.510649838506339,20.936780547589375,o,i,0,1,,80000200000512.000000000000000,122,coastal-HI175,wb-1199,1.000000000000000,3.704525780736740,11.113577342210201,-156.520933052999993,20.935661728400000,-156.507704853000007,20.937553594699999
174,HI176,-156.579926660945432,20.796537265496500,o,i,0,1,,80000200000091.000000000000000,113,coastal-HI176,wb-1428,1.000000000000000,3.299003322026780,9.897009966080329,-156.567931119999997,20.813256735700001,-156.581125452999999,20.795569336800000
175,HI177,-156.496929128402229,20.807376436184679,o,i,0,1,,80000200000743.000000000000000,127,coastal-HI177,wb-1131,1.000000000000000,5.598641786731950,16.795925360195898,-156.541502519999995,20.820965534900001,-156.492312921999996,20.799760601999999
176,HI178,-156.691279410016563,20.522898988709795,o,i,0,1,,80000300000065.000000000000000,194,coastal-HI178,wb-1494,1.000000000000000,4.123140582171920,12.369421746515799,-156.653455054999995,20.533743018799999,-156.694872253999989,20.522320153399999
177,HI179,-156.552764934912034,20.591514045108990,o,i,0,1,,80000300000112.000000000000000,202,coastal-HI179,wb-1453,1.000000000000000,2.883723463814910,8.651170391444721,-156.559777924000002,20.576617615000000,-156.552384124000014,20.592238814100000
178,HI180,-156.554929103479026,20.591755282969022,o,i,0,1,,80000300000086.000000000000000,199,coastal-HI180,wb-1488,1.000000000000000,4.344224708237320,13.032674124712001,-156.560559856999987,20.587713214400001,-156.553303656999987,20.592605614099998
179,HI181,-156.585917868704314,20.599972607543496,o,i,0,1,,80000300000078.000000000000000,198,coastal-HI181,wb-1461,1.000000000000000,3.093465431672880,9.280396295018640,-156.571870722999989,20.583173948199999,-156.585934122999987,20.600091414200001
180,HI182,-156.603969627183346,20.590677885457175,o,i,0,1,,80000300000075.000000000000000,197,coastal-HI182,wb-1462,1.000000000000000,2.712548173844240,8.137644521532710,-156.591105456000008,20.578002748799999,-156.604343722000010,20.590630148300001
181,HI183,-156.614600613346767,20.582039068701121,o,i,0,1,,80000300000056.000000000000000,193,coastal-HI183,wb-1465,1.000000000000000,3.498161413164050,10.494484239492101,-156.589130323000006,20.569120949199998,-156.615804655000005,20.582905948899999
182,HI184,-156.617203546421223,20.581833388271868,o,i,0,1,,80000300000008.000000000000000,185,coastal-HI184,wb-1482,1.000000000000000,3.215009798372030,9.645029395116090,-156.598963056000002,20.566784816199998,-156.617302521999989,20.582166549000000
183,HI185,-156.626215231963187,20.576399609071856,o,i,0,1,,80000300000123.000000000000000,203,coastal-HI185,wb-1485,1.000000000000000,4.554090322424200,13.662270967272599,-156.623532522000005,20.574060349500002,-156.626746722000007,20.576549216099998
184,HI186,-156.636939568649836,20.569225688718213,o,i,0,1,,80000300000024.000000000000000,191,coastal-HI186,wb-1486,1.000000000000000,4.271631877846270,12.814895633538800,-156.627345455000011,20.562943416800000,-156.636951522000004,20.569251416600000
185,HI187,-156.663107148592189,20.556996020676284,o,i,0,1,,80000300000067.000000000000000,195,coastal-HI187,wb-1499,1.000000000000000,4.129189709464820,12.387569128394500,-156.658070255000013,20.552337217900000,-156.663555521000006,20.557514417699998
186,HI188,-156.582097244933891,20.600987197493509,o,i,0,1,,80000300000130.000000000000000,204,coastal-HI188,wb-1449,1.000000000000000,2.026803945268100,6.080411835804290,-156.577180123000005,20.594750614300001,-156.582328856000004,20.601695614000000
187,HI189,-156.605428150487796,20.588688487945578,o,i,0,1,,80000300000174.000000000000000,209,coastal-HI189,wb-1436,1.000000000000000,2.701243896280980,8.103731688842929,-156.594648522999989,20.579007348800001,-156.605677656000012,20.589088015100000
188,HI190,-156.613454810837652,20.582829812505278,o,i,0,1,,80000300000009.000000000000000,186,coastal-HI190,wb-1481,1.000000000000000,1.876578414772840,5.629735244318510,-156.608833722000014,20.581046615599998,-156.614641054999993,20.583487815500000
189,HI191,-156.558821081632288,20.596136484665813,o,i,0,1,,80000300000087.000000000000000,200,coastal-HI191,wb-1459,1.000000000000000,2.276542166855190,6.829626500565570,-156.566387657000007,20.590922147699999,-156.558053924000006,20.596531747299998
190,HI192,-156.557546587935065,20.594776840960868,o,i,0,1,,80000300000134.000000000000000,205,coastal-HI192,wb-1445,1.000000000000000,2.154525093366730,6.463575280100200,-156.562040056999990,20.589794014399999,-156.557012523999987,20.595677747300002
191,HI193,-156.618437509494072,20.581314936628427,o,i,0,1,,80000300000072.000000000000000,196,coastal-HI193,wb-1463,1.000000000000000,2.148382196034760,6.445146588104270,-156.614174655999989,20.575543749300000,-156.618380322000007,20.581673615700002
192,HI194,-156.654340362975347,20.559785903294795,o,i,0,1,,80000300000021.000000000000000,189,coastal-HI194,wb-1475,1.000000000000000,2.625871698738570,7.877615096215710,-156.652828921000008,20.556935817599999,-156.654771054999998,20.560347417399999
193,HI195,-156.660078083387901,20.558167130382245,o,i,0,1,,80000300000020.000000000000000,188,coastal-HI195,wb-1476,1.000000000000000,2.163596046708060,6.490788140124170,-156.657388655000005,20.555376151000001,-156.660828320999997,20.558644150900001
194,HI196,-156.652343886047561,20.560592560589690,o,i,0,1,,80000300000022.000000000000000,190,coastal-HI196,wb-1474,1.000000000000000,2.523925913501110,7.571777740503340,-156.646662254999995,20.553352351000001,-156.653121320999986,20.561247617300001
195,HI197,-156.643179542626569,20.564115138569878,o,i,0,1,,80000300000163.000000000000000,208,coastal-HI197,wb-1439,1.000000000000000,3.036736690224820,9.110210070674450,-156.635583122000014,20.552738417499999,-156.643709454999993,20.564366750300000
196,HI198,-156.689520270161523,20.538205160395165,o,i,0,1,,80000300000019.000000000000000,187,coastal-HI198,wb-1477,1.000000000000000,3.316100794762200,9.948302384286590,-156.671070721000007,20.537284818900002,-156.690093654000009,20.540847552399999
197,HI199,-156.691636336740856,20.536042243462184,o,i,0,1,,80000300000156.000000000000000,206,coastal-HI199,wb-1442,1.000000000000000,3.340507128334950,10.021521385004799,-156.685325253999991,20.532408419399999,-156.694322919999991,20.536907219300002
198,HI200,-156.691580593615953,20.524111310496760,o,i,0,1,,80000300000043.000000000000000,192,coastal-HI200,wb-1516,1.000000000000000,3.979430543710780,11.938291631132300,-156.671258321000010,20.530604952600001,-156.694872253999989,20.522320153399999
199,HI201,-156.681566452783215,20.513195317136265,o,i,0,1,,80000300000090.000000000000000,201,coastal-HI201,wb-1458,1.000000000000000,3.450283298298690,10.350849894896101,-156.666886655000013,20.520502753100001,-156.682270920999997,20.512570020399998
200,HI202,-156.681534873239144,20.511544354642112,o,i,0,1,,80000300000157.000000000000000,207,coastal-HI202,wb-1441,1.000000000000000,2.725055802890620,8.175167408671850,-156.671139922000009,20.514235020200001,-156.681917655000007,20.511549553799998
201,HI203,-156.825066091225921,20.845616206691417,o,i,0,1,,80000400000541.000000000000000,250,coastal-HI203,wb-1600,1.000000000000000,4.958287316864440,14.874861950593299,-156.831930644000010,20.835147004900001,-156.823044643999992,20.848659537300001
202,HI204,-156.832117703888002,20.766768782242568,o,i,0,1,,80000400000532.000000000000000,248,coastal-HI204,wb-1612,1.000000000000000,4.868829619052160,14.606488857156499,-156.843237644999988,20.773008341800001,-156.831375712000010,20.766209541999999
203,HI205,-156.816569923232265,20.790734381868219,o,i,0,1,,80000400000314.000000000000000,225,coastal-HI205,wb-1583,1.000000000000000,5.174452081454690,15.523356244364100,-156.820203445000004,20.794505340299999,-156.816195711999995,20.789460407200000
204,HI206,-156.809027234945319,20.806546030644395,o,i,0,1,,80000400000443.000000000000000,240,coastal-HI206,wb-1584,1.000000000000000,5.013486203092840,15.040458609278501,-156.814889912000012,20.808050739500001,-156.806724045999999,20.806320939500001
205,HI207,-156.817243597421140,20.836228003613080,o,i,0,1,,80000400000209.000000000000000,219,coastal-HI207,wb-1696,1.000000000000000,4.166571879823330,12.499715639470001,-156.828061910999992,20.827655405200002,-156.816147311000009,20.836178604600001
206,HI208,-156.830496361580828,20.854525209594978,o,i,0,1,,80000400000751.000000000000000,269,coastal-HI208,wb-1630,1.000000000000000,4.960323616973220,14.880970850919701,-156.840461043999994,20.844026204500000,-156.828927644000004,20.856018336999998
207,HI209,-156.834646776168114,20.859308677505858,o,i,0,1,,80000400000536.000000000000000,249,coastal-HI209,wb-1675,1.000000000000000,3.878204736511720,11.634614209535201,-156.861740443000002,20.832786805400001,-156.833769644000000,20.860297736800000
208,HI210,-156.840055350443407,20.864406021589652,o,i,0,1,,80000400000649.000000000000000,257,coastal-HI210,wb-1599,1.000000000000000,4.469460644769660,13.408381934309000,-156.846122710000003,20.861516936899999,-156.839117909999999,20.865718136600002
209,HI211,-156.846111909402481,20.867769647737262,o,i,0,1,,80000400000206.000000000000000,218,coastal-HI211,wb-1697,1.000000000000000,3.980598500463150,11.941795501389500,-156.859894109999999,20.849873737799999,-156.845760442999989,20.869716736499999
210,HI212,-156.853819166719830,20.874333212596838,o,i,0,1,,80000400000654.000000000000000,260,coastal-HI212,wb-1598,1.000000000000000,5.053597864106880,15.160793592320699,-156.874318842999998,20.825168339400001,-156.852152310000008,20.876731202799998
211,HI213,-156.860047551946764,20.881060413345992,o,i,0,1,,80000400000743.000000000000000,266,coastal-HI213,wb-1618,1.000000000000000,4.981878795082530,14.945636385247600,-156.868590043000012,20.870231536799999,-156.858850109000002,20.882828002600000
212,HI214,-156.869191809418339,20.887963970481554,o,i,0,1,,80000400000528.000000000000000,247,coastal-HI214,wb-1613,1.000000000000000,5.379183113433970,16.137549340301899,-156.871607909000005,20.885886402600001,-156.867061309000007,20.890920535599999
213,HI215,-156.884583332383897,20.899620296542007,o,i,0,1,,80000400000653.000000000000000,259,coastal-HI215,wb-1582,1.000000000000000,7.213159271413390,21.639477814240198,-156.891487108000007,20.880686736500000,-156.881588842000014,20.903904535100001
214,HI216,-156.887007481801561,20.904662854863293,o,i,0,1,,80000400000628.000000000000000,256,coastal-HI216,wb-1648,1.000000000000000,4.298942822440620,12.896828467321900,-156.895221507999992,20.897608735599999,-156.886116708000003,20.905269601699999
215,HI217,-156.916151220950923,20.918112135780692,o,i,0,1,,80000400000180.000000000000000,217,coastal-HI217,wb-1617,1.000000000000000,5.571608311808970,16.714824935426901,-156.919582907000006,20.905210535500000,-156.914757640000005,20.919484134600001
216,HI218,-156.947788980428896,20.920820390814523,o,i,0,1,,80000400000596.000000000000000,255,coastal-HI218,wb-1593,1.000000000000000,6.226510303207620,18.679530909622802,-156.949342505999994,20.913925735399999,-156.947319106000009,20.922155334900001
217,HI219,-156.953596682581320,20.920589106507922,o,i,0,1,,80000400000160.000000000000000,216,coastal-HI219,wb-1579,1.000000000000000,5.739074751074970,17.217224253224899,-156.953292906000001,20.904649935999998,-156.952894039000000,20.923229534899999
218,HI220,-156.967107425682855,20.921485874658565,o,i,0,1,,80000400000795.000000000000000,271,coastal-HI220,wb-1595,1.000000000000000,4.575497557252130,13.726492671756400,-156.961907438999987,20.894806803300000,-156.967279705000010,20.923762135099999
219,HI221,-156.971726963667749,20.922360338076111,o,i,0,1,,80000400000367.000000000000000,232,coastal-HI221,wb-1589,1.000000000000000,4.119606203721290,12.358818611163899,-156.971018038000011,20.914800135699998,-156.971656437999997,20.922501801900001
220,HI222,-156.977872923398081,20.922792585139209,o,i,0,1,,80000400000365.000000000000000,231,coastal-HI222,wb-1603,1.000000000000000,5.544397085260270,16.633191255780801,-156.978205438000003,20.922354535299998,-156.977703837999996,20.926213735099999
221,HI223,-156.994479795693422,20.926432809315251,o,i,0,1,,80000400000347.000000000000000,229,coastal-HI223,wb-1645,1.000000000000000,4.355297228003590,13.065891684010801,-156.988299638000001,20.897308003599999,-156.994305437999998,20.927599201900001
222,HI224,-157.015881339038771,20.923858529939974,o,i,0,1,,80000400000560.000000000000000,253,coastal-HI224,wb-1596,1.000000000000000,4.784776350968110,14.354329052904300,-157.013386504000010,20.914078736299999,-157.015449036999996,20.925261402400000
223,HI225,-157.039638132254964,20.918848441708292,o,i,0,1,,80000400000012.000000000000000,211,coastal-HI225,wb-1621,1.000000000000000,4.184390755503110,12.553172266509300,-157.039515435999988,20.918677003100001,-157.039910835999990,20.919290603000000
224,HI226,-157.058157948562382,20.903545017153558,o,i,0,1,,80000400000447.000000000000000,243,coastal-HI226,wb-1640,1.000000000000000,4.720911857868020,14.162735573603999,-157.047959636000002,20.902389137400000,-157.058274568999991,20.903641537500000
225,HI227,-156.988241381548619,20.820538692409944,o,i,0,1,,80000400000234.000000000000000,223,coastal-HI227,wb-1602,1.000000000000000,6.332237040148030,18.996711120444100,-156.977134040000010,20.824869340900001,-156.988339905999993,20.820507807900000
226,HI228,-156.964618453343292,20.734530223386113,o,i,0,1,,80000400000258.000000000000000,224,coastal-HI228,wb-1586,1.000000000000000,5.609830510149210,16.829491530447601,-156.963521508000014,20.737463945599998,-156.965034508000002,20.733782812499999
227,HI229,-156.886467579019353,20.903219808252164,o,i,0,1,,80000400000003.000000000000000,210,coastal-HI229,wb-1577,1.000000000000000,3.654975914221690,10.964927742665100,-156.887314040999996,20.902894201900001,-156.883364508000000,20.904810735000002
228,HI230,-157.002121303631810,20.925807599413581,o,i,0,1,,80000400000679.000000000000000,262,coastal-HI230,wb-1605,1.000000000000000,4.084932928193670,12.254798784581000,-156.998231037000011,20.922593402299999,-157.002893637000000,20.926258335499998
229,HI231,-156.958290907293161,20.920973964126393,o,i,0,1,,80000400000055.000000000000000,212,coastal-HI231,wb-1622,1.000000000000000,3.120036908407430,9.360110725222279,-156.957704839000002,20.920054401900000,-156.958729438999995,20.922124935100001
230,HI232,-157.028868934133982,20.922782414539679,o,i,0,1,,80000400000457.000000000000000,244,coastal-HI232,wb-1633,1.000000000000000,3.228397244062370,9.685191732187111,-157.025599437000011,20.919354736199999,-157.029035902999993,20.923833402600000
231,HI233,-156.995776720719419,20.926092230047722,o,i,0,1,,80000400000470.000000000000000,245,coastal-HI233,wb-1627,1.000000000000000,3.453720117142410,10.361160351427200,-156.994703837999992,20.918561402500000,-156.995562836999994,20.927800135300000
232,HI234,-157.007218555505688,20.925797207258483,o,i,0,1,,80000400000134.000000000000000,215,coastal-HI234,wb-1643,1.000000000000000,3.553763429319440,10.661290287958300,-157.005689904000008,20.917972135999999,-157.007349304000002,20.926126935500001
233,HI235,-156.971572305946722,20.922359311619466,o,i,0,1,,80000400000484.000000000000000,246,coastal-HI235,wb-1800,1.000000000000000,2.212974692200930,6.638924076602790,-156.967258305000001,20.915177535600002,-156.971656437999997,20.922501801900001
234,HI236,-156.981502891198886,20.924114423507628,o,i,0,1,,80000400000363.000000000000000,230,coastal-HI236,wb-1625,1.000000000000000,3.247275051584120,9.741825154752370,-156.986111837999999,20.911896336000002,-156.978753705000003,20.926001801799998
235,HI237,-156.961936579882035,20.921326964961249,o,i,0,1,,80000400000810.000000000000000,274,coastal-HI237,wb-1525,1.000000000000000,2.317710437835540,6.953131313506630,-156.962511505999998,20.911316602399999,-156.960865105000011,20.923175001699999
236,HI238,-157.026270682426428,20.924689801445034,o,i,0,1,,80000400000227.000000000000000,222,coastal-HI238,wb-1616,1.000000000000000,3.774183972638020,11.322551917914000,-157.026179436999996,20.924682335899998,-157.026832503000009,20.924716602499998
237,HI239,-157.036998417701483,20.920377552888187,o,i,0,1,,80000400000660.000000000000000,261,coastal-HI239,wb-1712,1.000000000000000,2.498414991866790,7.495244975600360,-157.027008703000007,20.908332536800000,-157.037068035999994,20.920569736299999
238,HI240,-157.034338219270779,20.922150418109624,o,i,0,1,,80000400000223.000000000000000,221,coastal-HI240,wb-1710,1.000000000000000,3.220028998942430,9.660086996827280,-157.015645103999987,20.896341404000001,-157.034474103000008,20.922399402800000
239,HI241,-157.059271055492928,20.888921099548558,o,i,0,1,,80000400000323.000000000000000,228,coastal-HI241,wb-1560,1.000000000000000,3.525078584083150,10.575235752249499,-157.027617703999994,20.886712538099999,-157.059893168999992,20.888766338400000
240,HI242,-157.052638318403382,20.877141422244478,o,i,0,1,,80000400000755.000000000000000,270,coastal-HI242,wb-1529,1.000000000000000,3.197181447805450,9.591544343416359,-157.038112436999995,20.878946738600000,-157.052665170000012,20.877166405600001
241,HI243,-157.001221577252153,20.841847906983435,o,i,0,1,,80000400000566.000000000000000,254,coastal-HI243,wb-1538,1.000000000000000,2.501287417181330,7.503862251543980,-156.988924706000006,20.848942206299999,-157.001309439000011,20.841798140200002
242,HI244,-156.905931548027411,20.914951829917246,o,i,0,1,,80000400000403.000000000000000,234,coastal-HI244,wb-1663,1.000000000000000,3.524642447449980,10.573927342349901,-156.909092707000013,20.905687735299999,-156.905883506999999,20.916181801400000
243,HI245,-156.922614233439845,20.919356610426796,o,i,0,1,,80000400000706.000000000000000,264,coastal-HI245,wb-1638,1.000000000000000,3.866938854617660,11.600816563853000,-156.926843639999987,20.898878536000002,-156.922429306999987,20.919580534700000
244,HI246,-156.929338331067498,20.920812520691584,o,i,0,1,,80000400000705.000000000000000,263,coastal-HI246,wb-1699,1.000000000000000,3.415368900439910,10.246106701319700,-156.933962906999994,20.890556336500001,-156.929216440000005,20.920989934700000
245,HI247,-156.878141841873486,20.893373665547823,o,i,0,1,,80000400000095.000000000000000,213,coastal-HI247,wb-1569,1.000000000000000,3.670026578005750,11.010079734017200,-156.879131242000000,20.886472135999998,-156.876841842000005,20.897957602000002
246,HI248,-156.862584687452795,20.884358067472576,o,i,0,1,,80000400000744.000000000000000,267,coastal-HI248,wb-1650,1.000000000000000,2.811044649234060,8.433133947702190,-156.864176442000002,20.884222402599999,-156.861869909000006,20.884910202499999
247,HI249,-156.891747828377248,20.909040754964852,o,i,0,1,,80000400000445.000000000000000,241,coastal-HI249,wb-1546,1.000000000000000,3.847132953645390,11.541398860936200,-156.909871041000002,20.880272936800001,-156.891218240999990,20.909771134900001
248,HI250,-156.857115139276658,20.878166776286658,o,i,0,1,,80000400000423.000000000000000,236,coastal-HI250,wb-1551,1.000000000000000,3.449633881677840,10.348901645033500,-156.869549909000000,20.855821537600001,-156.856044309999987,20.879042936099999
249,HI251,-156.827693402148498,20.850132544195269,o,i,0,1,,80000400000316.000000000000000,226,coastal-HI251,wb-1689,1.000000000000000,3.567794020756290,10.703382062268901,-156.830041311000002,20.847148004200001,-156.826550110999989,20.851986403900000
250,HI252,-156.832107560232657,20.855999875021151,o,i,0,1,,80000400000433.000000000000000,237,coastal-HI252,wb-1548,1.000000000000000,2.734142549355800,8.202427648067390,-156.842271844000010,20.846945337699999,-156.830958111000001,20.858094803600000
251,HI253,-156.849428954265989,20.871773217231528,o,i,0,1,,80000400000446.000000000000000,242,coastal-HI253,wb-1545,1.000000000000000,3.822560349564600,11.467681048693800,-156.872418909999993,20.838487138600001,-156.848364443000008,20.873582203000002
252,HI254,-156.822541713758426,20.841367102134637,o,i,0,1,,80000400000864.000000000000000,275,coastal-HI254,wb-1715,1.000000000000000,2.318161317308360,6.954483951925090,-156.826781710999995,20.837547938000000,-156.821620510999992,20.841205604399999
253,HI255,-156.821945694759194,20.840797330466639,o,i,0,1,,80000400000542.000000000000000,251,coastal-HI255,wb-1683,1.000000000000000,2.642053893483770,7.926161680451300,-156.827535845000000,20.831015538399999,-156.821620510999992,20.841205604399999
254,HI256,-156.950351082662195,20.735731211320193,o,i,0,1,,80000400000800.000000000000000,273,coastal-HI256,wb-1526,1.000000000000000,2.518894342738720,7.556683028216150,-156.947344909000009,20.750854811300002,-156.950641708999996,20.735096945500000
255,HI257,-156.955905122819928,20.735863331042324,o,i,0,1,,80000400000368.000000000000000,233,coastal-HI257,wb-1554,1.000000000000000,2.436264334197440,7.308793002592320,-156.953410442000006,20.747175011600000,-156.956000241999988,20.734565545700001
256,HI258,-156.956726177910440,20.736009120563338,o,i,0,1,,80000400000799.000000000000000,272,coastal-HI258,wb-1527,1.000000000000000,2.530560090505000,7.591680271515010,-156.955758042000014,20.745931545000001,-156.956353841999999,20.734559945699999
257,HI259,-156.823441894949610,20.781642691621528,o,i,0,1,,80000400000747.000000000000000,268,coastal-HI259,wb-1661,1.000000000000000,3.516032872123730,10.548098616371201,-156.849232043999990,20.789828540999999,-156.822936844999987,20.781338941100000
258,HI260,-156.827546918447240,20.773685532162819,o,i,0,1,,80000400000108.000000000000000,214,coastal-HI260,wb-1568,1.000000000000000,3.271851361811240,9.815554085433710,-156.836565245000003,20.779118941400000,-156.827501111999993,20.773662408200000
259,HI261,-156.896085375796247,20.739978696777857,o,i,0,1,,80000400000404.000000000000000,235,coastal-HI261,wb-1642,1.000000000000000,3.593701666298210,10.781104998894600,-156.896049710000000,20.740025744499999,-156.896074843999997,20.739965944500000
260,HI262,-156.902111327290697,20.739486455635074,o,i,0,1,,80000400000712.000000000000000,265,coastal-HI262,wb-1530,1.000000000000000,2.695622502304030,8.086867506912091,-156.907352309999993,20.748408810800001,-156.901560109999991,20.738351011300001
261,HI263,-156.813701029627680,20.830342860458543,o,i,0,1,,80000400000440.000000000000000,239,coastal-HI263,wb-1547,1.000000000000000,2.442292317012810,7.326876951038430,-156.821939310999994,20.826392405200000,-156.812798245000010,20.831440604800001
262,HI264,-156.812808171414019,20.828632681326269,o,i,0,1,,80000400000543.000000000000000,252,coastal-HI264,wb-1540,1.000000000000000,3.040060147789830,9.120180443369479,-156.823725045000003,20.822051205499999,-156.811504711999987,20.829783804900000
263,HI265,-156.810786891064282,20.823763442793265,o,i,0,1,,80000400000652.000000000000000,258,coastal-HI265,wb-1665,1.000000000000000,3.378940396565960,10.136821189697899,-156.818229112000012,20.819306005600001,-156.808307912000004,20.825845138399998
264,HI266,-156.807240403556591,20.815230476533838,o,i,0,1,,80000400000318.000000000000000,227,coastal-HI266,wb-1561,1.000000000000000,2.684728540983700,8.054185622951101,-156.818459445000002,20.814689939200001,-156.805811312000003,20.815484138900000
265,HI267,-156.809998385746610,20.801931955295213,o,i,0,1,,80000400000212.000000000000000,220,coastal-HI267,wb-1565,1.000000000000000,2.668557292556110,8.005671877668320,-156.817316645000005,20.806238206300002,-156.809393846000006,20.801658539799998
266,HI268,-156.822031581605557,20.784917648140016,o,i,0,1,,80000400000436.000000000000000,238,coastal-HI268,wb-1641,1.000000000000000,4.361541912735890,13.084625738207700,-156.830879044999989,20.787649407499998,-156.820602511999994,20.784229607600000
267,HI269,-157.245178048726387,21.188937436870834,o,i,0,1,,80000500000431.000000000000000,312,coastal-HI269,wb-2010,1.000000000000000,8.158350059839250,24.475050179517801,-157.219237759000009,21.180687190299999,-157.248323158000005,21.190075323399999
268,HI270,-156.831709109865557,21.063793991035524,o,i,0,1,,80000500000250.000000000000000,294,coastal-HI270,wb-1980,1.000000000000000,3.069524619168960,9.208573857506879,-156.838447839999986,21.081308591199999,-156.831534107000010,21.063365992100000
269,HI271,-156.820020597596567,21.066393340918697,o,i,0,1,,80000500000689.000000000000000,322,coastal-HI271,wb-2119,1.000000000000000,2.812022510391040,8.436067531173110,-156.823800508000005,21.079616991100000,-156.819510441000006,21.065274591800002
270,HI272,-157.246253424175535,21.193741963186724,o,i,0,1,,80000500000590.000000000000000,319,coastal-HI272,wb-1956,1.000000000000000,4.436981956448400,13.310945869345201,-157.210633159999986,21.192306789500002,-157.248398957999996,21.193885189900001
271,HI273,-157.276177579264839,21.153602635233494,o,i,0,1,,80000500000879.000000000000000,343,coastal-HI273,wb-1935,1.000000000000000,3.310050507977370,9.930151523932119,-157.260607158999989,21.145633526200001,-157.278930623999997,21.154448125900000
272,HI274,-157.280903622951229,21.138105516197392,o,i,0,1,,80000500000288.000000000000000,301,coastal-HI274,wb-2057,1.000000000000000,7.230446749158230,21.691340247474699,-157.276352957999990,21.137396593500000,-157.289258757999988,21.141464326800001
273,HI275,-157.286424371877985,21.135771669339761,o,i,0,1,,80000500000732.000000000000000,328,coastal-HI275,wb-2116,1.000000000000000,5.191657851775880,15.574973555327601,-157.277936825000012,21.128818394100001,-157.289610358000004,21.137643127000000
274,HI276,-157.293800970088597,21.128159061902476,o,i,0,1,,80000500000733.000000000000000,329,coastal-HI276,wb-1949,1.000000000000000,4.038547225631150,12.115641676893400,-157.271023559000014,21.114773194800001,-157.296739158000008,21.129278527600000
275,HI277,-157.295569003334094,21.114440178625660,o,i,0,1,,80000500001049.000000000000000,356,coastal-HI277,wb-2101,1.000000000000000,3.674165267804110,11.022495803412300,-157.278398358000004,21.105787195400001,-157.301224358000013,21.112523128599999
276,HI278,-157.297324487833663,21.111959614842522,o,i,0,1,,80000500000286.000000000000000,300,coastal-HI278,wb-2368,1.000000000000000,3.324162258999840,9.972486776999530,-157.292908425000007,21.105295329000000,-157.301224358000013,21.112523128599999
277,HI279,-157.226580122427748,21.091349791391824,o,i,0,1,,80000500000739.000000000000000,331,coastal-HI279,wb-2067,1.000000000000000,5.104767600504050,15.314302801512200,-157.229659626999990,21.101104328400002,-157.227462561000010,21.088671929099998
278,HI280,-157.221949831428702,21.092567704765415,o,i,0,1,,80000500000296.000000000000000,302,coastal-HI280,wb-2142,1.000000000000000,4.415443820932960,13.246331462798899,-157.220584427000006,21.097226195200001,-157.221372760999998,21.089468795599998
279,HI281,-157.212461018938001,21.092286910927001,o,i,0,1,,80000500000016.000000000000000,277,coastal-HI281,wb-2040,1.000000000000000,5.129025299230280,15.387075897690799,-157.210552560999986,21.095775328500000,-157.213880961000001,21.090033928800000
280,HI282,-157.196999507127401,21.091252557368207,o,i,0,1,,80000500000744.000000000000000,332,coastal-HI282,wb-2066,1.000000000000000,4.787103432057600,14.361310296172800,-157.191877427999998,21.115879527099999,-157.197764361999987,21.090375195299998
281,HI283,-157.193119442585129,21.092461781608538,o,i,0,1,,80000500000169.000000000000000,287,coastal-HI283,wb-1982,1.000000000000000,3.450560198695690,10.351680596087100,-157.185652828000002,21.118397326800000,-157.193493762000003,21.091026328500000
282,HI284,-157.188744313783701,21.092069031302245,o,i,0,1,,80000500000746.000000000000000,333,coastal-HI284,wb-1947,1.000000000000000,3.734422421423200,11.203267264269600,-157.180202962000010,21.122753726500001,-157.189404827999994,21.091302928499999
283,HI285,-157.180194473401713,21.092650661633979,o,i,0,1,,80000500000891.000000000000000,344,coastal-HI285,wb-1934,1.000000000000000,2.643674920041010,7.931024760123020,-157.180879228999999,21.106539394100000,-157.180141561999989,21.091288928299999
284,HI286,-157.176352926447834,21.093330994113451,o,i,0,1,,80000500000747.000000000000000,334,coastal-HI286,wb-2113,1.000000000000000,3.431372260696130,10.294116782088400,-157.177582761999986,21.110305993899999,-157.176181629000013,21.091399928300000
285,HI287,-157.169859512493190,21.093887209183702,o,i,0,1,,80000500001069.000000000000000,361,coastal-HI287,wb-1914,1.000000000000000,2.839196848395020,8.517590545185071,-157.171016828999996,21.108038993899999,-157.169728762000005,21.092419794800001
