OID_,vpuID,domain,start_DomL,end_DomLoc,FlowDir,multInt,long,lat,hl_link,flag,poi_id,flowpath_id,nex_id,START_X,START_Y,END_X,END_Y,order_,TopWdth,TopWdthCC,outside
372, ,gl,o,i,1,0,-80.547383336072073,42.693647668605081,LakeErie372,,148,wb-6028,nex-5961,-80.592354334500001,42.731625451399999,-80.545955683900004,42.692514238800001,1.000000000000000,7.713615177007200,23.140845531021601,0
373, ,gl,o,i,1,0,-80.367642112393526,42.679395045544993,LakeErie373,,168,wb-6052,nex-6053,-80.367642112300004,42.679403101299997,-80.362286119499998,42.676682664200001,1.000000000000000,6.291943267388740,18.875829802166201,0
374, ,gl,o,i,1,0,-80.202958934707056,42.792678322446704,LakeErie374,,447,wb-6067,nex-6068,-80.306824207000005,42.841959090499998,-80.198465515500004,42.789292289300001,3.000000000000000,14.541068827069800,43.623206481209500,0
375, ,gl,o,i,1,0,-80.188425127817368,42.803255877656682,LakeErie375,,287,wb-6081,nex-6074,-80.206888655800000,42.804070105900003,-80.186758780600002,42.798181202300000,1.000000000000000,6.014520849770870,18.043562549312600,0
376, ,gl,o,i,1,0,-80.180652810778554,42.810429084334828,LakeErie376,,458,wb-6072,nex-6073,-80.170198034899997,42.824292383400000,-80.183046889600007,42.807847894799998,2.000000000000000,12.384017215439901,37.152051646319599,0
377, ,gl,o,i,1,0,-80.185762765838945,42.809072719630365,LakeErie377,,282,wb-6080,nex-6073,-80.241152274399994,42.829736838999999,-80.183046889600007,42.807847894799998,1.000000000000000,6.918251119933020,20.754753359799100,0
378, ,gl,o,i,1,0,-80.000379374608428,42.830126042083236,LakeErie378,,471,wb-6108,nex-6109,-80.049989849699998,42.855292471100000,-79.979749432600002,42.815625702600002,2.000000000000000,13.212272280145600,39.636816840436900,0
379, ,gl,o,i,1,0,-79.972555132912987,42.840002722347833,LakeErie379,,331,wb-6117,nex-6116,-79.966615050700000,42.867625840999999,-79.975180952200006,42.836847981299996,1.000000000000000,6.790510682952440,20.371532048857301,0
380, ,gl,o,i,1,0,-79.978750079552469,42.846042288620765,LakeErie380,,316,wb-6115,nex-6116,-80.013441994199994,42.878514756599998,-79.975180952200006,42.836847981299996,1.000000000000000,7.698323513250490,23.094970539751500,0
381, ,gl,i,o,1,0,-80.561024421939464,42.588686103680800,LakeErie381,wrong flowdir,182,wb-23241,tnx-1000000898,-80.541561020900005,42.573649211800003,-80.565228959799995,42.595847315000000,1.000000000000000,6.110012680419700,18.330038041259101,0
382, ,gl,o,i,1,1,-80.592459486615951,42.585262465590347,LakeErie382,,381,wb-23238,tnx-1000000890,-80.607487421000002,42.605958450899998,-80.587136167599994,42.579119421400001,2.000000000000000,11.232579428597701,33.697738285793200,0
383, ,gl,o,i,1,0,-80.790635271700410,42.646862798979043,LakeErie383,,454,wb-6138,tnx-1000000853,-80.773237669599993,42.654736350199997,-80.793930693600004,42.643952386700001,3.000000000000000,13.548020599451300,40.644061798354002,0
384, ,gl,o,i,1,1,-80.837656132424513,42.712316502504621,LakeErie384,,417,wb-6159,nex-6160,-80.837481955300007,42.712514278100002,-80.826774574100000,42.699514244100001,3.000000000000000,22.482255436956599,67.446766310869705,0
385, ,gl,o,i,1,0,-80.827345634493383,42.701873288021886,LakeErie385,,120,wb-6208,nex-6160,-80.803503869599993,42.718403184200000,-80.826774574100000,42.699514244100001,1.000000000000000,5.722599484175030,17.167798452525101,0
386, ,gl,i,o,1,0,-80.846476149754494,42.653589569603014,LakeErie386,wrong flowdir,224,wb-23233,tnx-1000000844,-80.846306369000004,42.652715315899997,-80.848332096099995,42.661847476600002,1.000000000000000,5.341343800722960,16.024031402168902,0
387, ,gl,i,o,1,0,-80.867319849231592,42.656086934764289,LakeErie387,wrong flowdir,215,wb-23232,tnx-1000000839,-80.866931887199996,42.655101070299999,-80.873744278999993,42.669736385199997,1.000000000000000,6.302067128332890,18.906201384998699,0
388, ,gl,i,o,1,0,-80.903292103347837,42.660517674151379,LakeErie388,wrong flowdir,223,wb-23231,tnx-1000000828,-80.903229448999994,42.659350723999999,-80.896443927400000,42.698847572399998,1.000000000000000,6.261242811464040,18.783728434392099,0
389, ,gl,i,o,1,0,-80.932443968314431,42.661643342965931,LakeErie389,wrong flowdir,196,wb-23229,tnx-1000000822,-80.931349341499995,42.660791414999998,-80.932849016600002,42.662291918199998,1.000000000000000,5.212174314428810,15.636522943286399,0
390, ,gl,o,i,1,0,-80.951214410316766,42.662363101875712,LakeErie390,,377,wb-23227,tnx-1000000819,-80.961687562799995,42.689291988400001,-80.949851779699998,42.661413704300003,1.000000000000000,9.351634568956699,28.054903706870100,0
391, ,gl,o,i,1,0,-81.031847407331952,42.699180900378281,LakeErie391,,206,wb-6243,nex-6214,-81.015224465100005,42.709180927500000,-81.033926687700003,42.692847550000003,1.000000000000000,6.804862695156660,20.414588085470001,0
392, ,gl,o,i,1,0,-81.053821429615255,42.716697280055484,LakeErie392,,459,wb-6212,nex-6213,-81.056340807300003,42.737292111099997,-81.052200617899999,42.709514259899997,3.000000000000000,18.073538156861101,54.220614470583200,0
393, ,gl,o,i,1,0,-81.056960178669271,42.710032215514389,LakeErie393,,195,wb-6242,nex-6213,-81.077041739199998,42.702958685799999,-81.052200617899999,42.709514259899997,1.000000000000000,6.570864017044390,19.712592051133200,0
394, ,gl,i,o,1,0,-81.203908017840718,42.666029328490765,LakeErie394,wrong flowdir,121,wb-23223,tnx-1000000767,-81.203817116400003,42.664877392000001,-81.182116827200005,42.677625280299999,1.000000000000000,6.587085167031360,19.761255501094102,0
395, ,gl,o,i,1,0,-81.220663395699091,42.678573317005032,LakeErie395,,116,wb-6291,nex-6257,-81.244790693300004,42.690958645999999,-81.220377865399996,42.676291941599999,1.000000000000000,6.117286773082590,18.351860319247798,0
396, ,gl,o,i,1,1,-81.219162945213725,42.706235360573487,LakeErie396,,442,wb-6255,nex-6256,-81.219664042700003,42.706514243999997,-81.212240257500000,42.688291973799998,3.000000000000000,18.990178387927902,56.970535163783602,0
397, ,gl,o,i,1,0,-81.210955372492435,42.695169327802262,LakeErie397,,110,wb-6290,nex-6256,-81.117729785099996,42.719736506099999,-81.212240257500000,42.688291973799998,1.000000000000000,8.188812970409190,24.566438911227600,0
398, ,gl,i,o,1,0,-81.246075576526607,42.664033162700377,LakeErie398,wrong flowdir,169,wb-23222,tnx-1000000755,-81.245718001200004,42.663791391600000,-81.263207385300007,42.669847478100003,1.000000000000000,5.991203214544120,17.973609643632400,0
399, ,gl,i,o,1,0,-81.280976324397841,42.658018245046037,LakeErie399,wrong flowdir,160,wb-23221,tnx-1000000751,-81.281053017700003,42.657775323099997,-81.289333392399996,42.665403020600003,1.000000000000000,6.013245939159500,18.039737817478500,0
400, ,gl,i,o,1,0,-81.318600230216418,42.652133053697526,LakeErie400,wrong flowdir,149,wb-23220,tnx-1000000742,-81.318600230100003,42.651778502100001,-81.324739129099996,42.663625236400001,1.000000000000000,5.918263973857950,17.754791921573801,0
401, ,gl,o,i,1,1,-81.381914577895429,42.650123673268979,LakeErie401,,464,wb-6296,tnx-1000000740,-81.385842578300000,42.663291899199997,-81.354066775899994,42.639116941700003,2.000000000000000,14.385908097524300,43.157724292572802,0
402, ,gl,i,o,1,0,-81.395836128134761,42.610199652392112,LakeErie402,wrong flowdir,197,wb-23219,tnx-1000000753,-81.395291485599998,42.608201202099998,-81.405115858900004,42.622736235300003,1.000000000000000,5.552782104464880,16.658346313394599,0
403, ,gl,i,o,1,0,-81.411354467834371,42.607103033877991,LakeErie403,wrong flowdir,190,wb-23218,tnx-1000000750,-81.411335240300005,42.605625078599999,-81.421105545800003,42.614625101900003,1.000000000000000,5.640783682697410,16.922351048092199,0
404, ,gl,i,o,1,0,-81.425454868946986,42.606232291387187,LakeErie404,wrong flowdir,181,wb-23217,tnx-1000000745,-81.425674027200003,42.605891900899998,-81.429385919400005,42.610402868100003,1.000000000000000,5.394507558744220,16.183522676232698,0
405, ,gl,i,o,1,0,-81.459353488772479,42.595948193054710,LakeErie405,wrong flowdir,189,wb-23216,tnx-1000000741,-81.459010191199994,42.595681011400004,-81.523610868000006,42.651625195000001,1.000000000000000,8.875690415300600,26.627071245901799,0
406, ,gl,i,o,1,0,-81.470337060007296,42.583607559241500,LakeErie406,wrong flowdir,170,wb-23215,tnx-1000000748,-81.467946124799994,42.582857853100002,-81.505907996199994,42.613180649599997,1.000000000000000,7.257432711341780,21.772298134025299,0
407, ,gl,i,o,1,0,-81.524650292077297,42.568433942272691,LakeErie407,wrong flowdir,171,wb-23214,tnx-1000000743,-81.524229062200007,42.568180529499998,-81.559302130199995,42.596847270399998,1.000000000000000,7.338042475220590,22.014127425661801,0
408, ,gl,i,o,1,0,-81.572028348229651,42.542402680739201,LakeErie408,wrong flowdir,98,wb-23213,tnx-1000000749,-81.569449008299998,42.541291567199998,-81.595564457099997,42.593069480899999,1.000000000000000,8.337063858740770,25.011191576222298,0
409, ,gl,o,i,1,0,-81.605129710068013,42.515851222555909,LakeErie409,,321,wb-23211,tnx-1000000758,-81.608698837000006,42.520624843800000,-81.604228482600007,42.514624828199999,1.000000000000000,8.252990123317280,24.758970369951900,0
410, ,gl,o,i,1,0,-81.619017113948587,42.507099756048945,LakeErie410,,291,wb-23209,tnx-1000000761,-81.670230583899993,42.549291583500001,-81.612299138500006,42.506822765700001,2.000000000000000,9.738558196755781,29.215674590267302,0
411, ,gl,i,o,1,0,-81.641796037557071,42.489291425858653,LakeErie411,wrong flowdir,129,wb-23207,tnx-1000000764,-81.639868136900006,42.488883184300001,-81.655383012700000,42.502847016700002,1.000000000000000,6.607846898044680,19.823540694134000,0
