OID_,id,START_X,START_Y,END_X,END_Y,start_DomL,end_DomLoc,FlowDir,multInt,long,lat,hl_link
368,800003288,-157.931020730999990,21.392144919200000,-157.942223796999997,21.382977386899999,o,i,1,0,-157.939339550999989,21.384459382799999,HI-369
369,800016682,-157.931850931000014,21.387061986500001,-157.940607196999991,21.380642186999999,o,i,1,0,-157.936893217999994,21.382251939900002,HI-370
370,800001051,-157.910247531000010,21.388471986199999,-157.931717598000006,21.378079987100001,o,i,1,0,-157.929750844000012,21.378162120999999,HI-371
371,800016702,-157.914267531999997,21.370784987299999,-157.929930197999994,21.367874320700000,o,i,1,0,-157.918841246000000,21.368741204500001,HI-372
372,800005614,-157.883011533000001,21.348426788299999,-157.885055533000013,21.342484321699999,o,i,1,0,-157.885834882000012,21.345675486499999,HI-373
373,800012290,-157.891883132999993,21.351778188200001,-157.894609532999993,21.348423588399999,o,i,1,0,-157.893575196000000,21.350824130300001,HI-374
374,800003332,-157.895851598999997,21.353506188099999,-157.894609532999993,21.348423588399999,o,i,1,0,-157.895496468000005,21.352558959200000,HI-375
375,800023724,-157.845337400999995,21.347792787900001,-157.866349337999992,21.330722899200001,o,i,1,0,-157.867890022000012,21.333239699000000,HI-376
376,800004521,-157.827163602000013,21.331442121700000,-157.860892933999992,21.314942723100000,o,i,1,0,-157.854092021000014,21.316502598900001,HI-377
377,800001119,-157.844367334999987,21.335264588600001,-157.856991001000011,21.318731922800001,o,i,1,0,-157.855421831000001,21.321496899600000,HI-378
378,800007871,-157.846012801999990,21.325208789300000,-157.855856800999987,21.319431522700000,o,i,1,0,-157.855456210000000,21.319621550699999,HI-379
379,800004522,-157.800692402999999,21.326982721600000,-157.814810203000008,21.290788590999998,o,i,1,0,-157.813408753000004,21.292850367800000,HI-380
380,800012348,-157.793360204000010,21.300035590200000,-157.814810203000008,21.290788590999998,o,i,1,0,-157.812087155999990,21.289843766000001,HI-381
381,800012361,-157.775012537000009,21.304947122700000,-157.781564204999995,21.276170591500001,o,i,1,0,-157.783109625000009,21.278847675300000,HI-382
382,800001159,-157.775014338000005,21.287380190699999,-157.781564204999995,21.276170591500001,o,i,1,0,-157.780884479999997,21.277735078399999,HI-383
383,800003430,-157.769960405000006,21.285297390800000,-157.771507205000006,21.274178591500000,o,i,1,0,-157.773637990999987,21.277163014300001,HI-384
384,800001176,-157.764510938000001,21.294539590199999,-157.759651738000002,21.276049124200000,o,i,1,0,-157.760041779999995,21.276811994199999,HI-385
385,800007924,-157.755414537999997,21.292945123100001,-157.751668405999993,21.280258190900000,o,i,1,0,-157.753852193999990,21.285038412599999,HI-386
386,800005697,-157.732907339000008,21.320697588200002,-157.736099405999994,21.285128923399999,o,i,1,0,-157.736100802999999,21.285201531399998,HI-387
387,800016846,-157.721587007000011,21.289640189899998,-157.721551739999995,21.286919923100001,o,i,1,0,-157.721231614000004,21.288850125000000,HI-388
388,800001204,-157.682608340999991,21.314202588000001,-157.689727941000001,21.296527389100000,o,i,1,0,-157.689194087000004,21.297223625099999,HI-389
389,800016851,-157.681919741000002,21.293034789299998,-157.697138407000011,21.289523922600001,o,i,1,0,-157.693947575999999,21.289195328600002,HI-390
390,800007954,-157.704010606999987,21.318489720999999,-157.691120740000002,21.330415720100000,o,i,1,0,-157.699031805999994,21.327262504400000,HI-391
391,800005702,-157.725985138999988,21.336056387199999,-157.720701338999987,21.341320986800000,o,i,1,0,-157.720877360000003,21.341166807800001,HI-392
392,800003469,-157.712096739000003,21.331342787299999,-157.708752139000012,21.336684186999999,o,i,1,0,-157.707688426999994,21.334576608100001,HI-393
393,800010171,-157.736083137999998,21.338506120200002,-157.722764805999986,21.353540386100001,o,i,1,0,-157.727312396000002,21.343797175799999,HI-394
394,800010163,-157.762778403999988,21.382210117900001,-157.761779136999991,21.382838117799999,o,i,1,0,-157.762046988999998,21.382600587799999,HI-395
395,800003445,-157.759820803999986,21.381572184900001,-157.761779136999991,21.382838117799999,o,i,1,0,-157.759802129000008,21.381773491899999,HI-396
396,800016809,-157.790783935999997,21.401609117000000,-157.780989736000009,21.410780383399999,o,i,1,0,-157.790833206999991,21.405563311800002,HI-397
397,800001157,-157.800960401999987,21.410802716599999,-157.798443201999987,21.411743783500000,o,i,1,0,-157.799528473999999,21.411579840500000,HI-398
398,800016797,-157.816162001999999,21.411295583699999,-157.793625001999999,21.417766916100000,o,i,1,0,-157.794638676999995,21.418057964100001,HI-399
399,800003408,-157.835302332999987,21.452857381400001,-157.838082533000005,21.456191181299999,o,i,1,0,-157.836770062999989,21.454871669300001,HI-400
400,800007876,-157.857267000000007,21.448517381900000,-157.840678800000006,21.454437981400002,o,i,1,0,-157.844198806000009,21.454768476400002,HI-401
401,800016775,-157.854202933000010,21.455984981499999,-157.844520332999991,21.461354580999998,o,i,1,0,-157.849110153999987,21.458378039300001,HI-402
402,800007878,-157.850473999999991,21.468975913600001,-157.842502400000001,21.467836313599999,o,i,1,0,-157.849447846999993,21.468387116599999,HI-403
403,800001123,-157.860989598999993,21.488139112599999,-157.849898531999997,21.488734645400001,o,i,1,0,-157.854146643000007,21.487716222500001,HI-404
404,800005636,-157.859753598999987,21.509648711299999,-157.851479331999997,21.505453311400000,o,i,1,0,-157.854439611999993,21.508057694300000,HI-405
405,800010125,-157.847185332000009,21.535366709600002,-157.846343998999998,21.543709642000000,o,i,1,0,-157.846629264000001,21.543251652100000,HI-406
406,800001114,-157.874490197999990,21.554433508700001,-157.871115530999987,21.554281308699998,i,o,-1,0,-157.871129281999998,21.554279063700001,HI-407
407,800005627,-157.880232197999987,21.549756908999999,-157.878548998000014,21.551139508900000,o,i,1,0,-157.878978845999995,21.551170057899999,HI-408
408,800014511,-157.879659198000013,21.542229109499999,-157.878548998000014,21.551139508900000,o,i,1,0,-157.877200332999990,21.548518449100001,HI-409
409,800010088,-157.904085595999987,21.590655506800001,-157.898027796000008,21.597623039300000,o,i,1,0,-157.903739156000000,21.596866054400000,HI-410
410,800001100,-157.908042528999999,21.604864638999999,-157.907093529000008,21.607292838799999,o,i,1,0,-157.907355531999997,21.605227820900001,HI-411
411,800010060,-157.915319595999989,21.608633838799999,-157.910301596000011,21.610532038599999,o,i,1,0,-157.912282051999995,21.609432999700001,HI-412
412,800014455,-157.931631594999999,21.609210838900001,-157.920792994999999,21.626521037800000,o,i,1,0,-157.922547896999987,21.625047192899999,HI-413
413,800014458,-157.926694594999987,21.625553237900000,-157.921169528000007,21.628283304699998,o,i,1,0,-157.922870945000000,21.628235144700000,HI-414
414,800001041,-157.941315793999991,21.643062103999998,-157.938381593999992,21.647869303600000,o,i,1,0,-157.939773344000002,21.645764362800001,HI-415
415,800007778,-157.953355527000014,21.644214237000000,-157.939176793999991,21.648073236599998,o,i,1,0,-157.940081109000005,21.648703586600000,HI-416
416,800001040,-157.942958793999992,21.645468903800001,-157.939176793999991,21.648073236599998,o,i,1,0,-157.941521894000005,21.646807987700001,HI-417
417,800005476,-158.010758791000001,21.666439636200000,-158.021679323999990,21.691151634800001,o,i,1,0,-158.021211195999996,21.689397439899999,HI-418
418,800002262,-158.002290125000002,21.655626036800001,-158.021679323999990,21.691151634800001,o,i,1,0,-158.019698344000005,21.690996056800000,HI-419
419,800004517,-157.995464524999988,21.637839904800000,-158.034545188999999,21.681332902499999,o,i,1,0,-158.033174191000001,21.678687006699999,HI-420
420,800009927,-158.040434589000000,21.671367036199999,-158.042048322999989,21.673410636100002,o,i,1,0,-158.041404883000013,21.671831221200001,HI-421
421,800016590,-158.042220988999986,21.649300837599998,-158.058931188999992,21.658352704199999,o,i,1,0,-158.057739220000002,21.657684329199999,HI-422
422,800005434,-158.047436922999992,21.640006305200000,-158.063899988999992,21.642873105200000,o,i,1,0,-158.063714040999997,21.642989037200000,HI-423
423,800009908,-158.047776988999999,21.617432439600002,-158.073938722000008,21.628677039199999,o,i,1,0,-158.073027851999996,21.627708711299999,HI-424
424,800002259,-158.052537588999996,21.610417507099999,-158.081570188000001,21.622950639599999,o,i,1,0,-158.080334501000010,21.622039115700002,HI-425
425,800004515,-158.058593588999997,21.601767240699999,-158.087189187999996,21.617388707000000,o,i,1,0,-158.084834032000003,21.616407254100000,HI-426
426,800014298,-158.081630921999988,21.598107908199999,-158.093231722000013,21.605361107800000,o,i,1,0,-158.091199988000000,21.603657497899999,HI-427
427,800000841,-158.100679321999991,21.574675042799999,-158.102575387999991,21.578447242599999,o,i,1,0,-158.101532988000002,21.575326776800001,HI-428
428,800005375,-158.077181123000003,21.576778442500000,-158.105283987999996,21.580181842500000,o,i,1,0,-158.101306318000013,21.580767041500000,HI-429
429,800012086,-158.120946787000008,21.555358711200000,-158.120989586999997,21.562788043800001,o,i,1,0,-158.120321679000000,21.558725335999998,HI-430
430,800000840,-158.109238787999999,21.564612643499999,-158.117216721000005,21.567073243500001,o,i,1,0,-158.109723164000002,21.564912054499999,HI-431
431,800007882,-157.833924134999990,21.303940990400001,-157.835981002000011,21.300961723600000,o,i,1,0,-157.834276990000006,21.302727186500000,HI-432
432,800009830,-158.138254987000010,21.556351444400001,-158.143841586000008,21.571588243499999,o,i,1,0,-158.146225396999995,21.569872987600000,HI-433
433,800005435,-158.055569327000001,21.347515990400002,-158.037044992999995,21.334321191000001,o,i,1,0,-158.052509856999990,21.339546409800001,HI-434
434,800014210,-158.210766118999999,21.475978917199999,-158.219244919000005,21.476259917200000,o,i,1,0,-158.213137966999994,21.475265762199999,HI-435
435,800009937,-158.017631926999996,21.395223319999999,-158.014389528000009,21.388477987400002,o,i,1,0,-158.015525690000004,21.389153209400000,HI-436
436,800005575,-157.925232727999997,21.630558637600000,-157.920814795000013,21.632633704400000,o,i,1,0,-157.924429105999991,21.631280879500000,HI-437
437,800005576,-157.928482328000001,21.636996904200000,-157.920425795000000,21.633459637300000,o,i,1,0,-157.927803277999999,21.637393172199999,HI-438
438,800016698,-157.950014194000005,21.659820635999999,-157.943480327000003,21.665233235599999,o,i,1,0,-157.947516543999996,21.661895982899999,HI-439
439,800016743,-157.893350529999992,21.575404240600001,-157.889788729999992,21.575796440600001,o,i,1,0,-157.890485895000012,21.575780508600001,HI-440
440,800014223,-158.180258987000002,21.447480185600000,-158.184794186000005,21.449381118500000,o,i,1,0,-158.181107652000009,21.447429604600000,HI-441
441,800005462,-158.034025326999995,21.375002121400001,-158.025017327999990,21.363092189100001,o,i,1,0,-158.032561998000006,21.371912209600001,HI-442
442,800011283,-157.984097192999997,21.642627304400001,-157.948180726999993,21.671897102300001,o,i,1,0,-157.949491494000000,21.671957097300002,HI-443
443,800000849,-158.093137321999990,21.592975641599999,-158.103315121999998,21.593536841700001,o,i,1,0,-158.095008027999995,21.592461172699998,HI-444
444,800005465,-158.025011193000012,21.381643387899999,-158.020224393000007,21.378017921100000,o,i,1,0,-158.023542168000006,21.380965059899999,HI-445
445,800016505,-158.111979590999994,21.340243391500000,-158.113060791000009,21.337875124600000,o,i,1,0,-158.112715825999999,21.338624385599999,HI-446
446,800007879,-157.866180598999989,21.497092645100000,-157.849898531999997,21.488734645400001,o,i,1,0,-157.852472597999991,21.494266279100000,HI-447
447,800001193,-157.736127605000007,21.366474918500000,-157.738224604999999,21.375001784999998,o,i,1,0,-157.736378253999987,21.370710967299999,HI-448
448,800000813,-158.119655789999996,21.366049790000002,-158.129419589999998,21.358420190600000,o,i,1,0,-158.129074398999990,21.358350586600000,HI-449
449,800014276,-158.080824591999999,21.336416791400001,-158.087361791999996,21.307712993199999,o,i,1,0,-158.088856622000009,21.325988527100002,HI-450
450,800007846,-157.905166729000001,21.596250839500001,-157.904781729000007,21.601432706099999,o,i,1,1,-157.904722203999995,21.601314768100000,HI-451
451,800014497,-157.880306399999995,21.343972321500001,-157.885055533000013,21.342484321699999,o,i,1,0,-157.883935675000004,21.343004584599999,HI-452
452,800003418,-157.787768403999991,21.276662724500000,-157.778771404999986,21.266978725000001,o,i,1,0,-157.787385548000003,21.276371617500001,HI-453
453,800001116,-157.890261729999992,21.581743640199999,-157.887441596999992,21.582339107100001,o,i,1,0,-157.889818528999996,21.581841133200001,HI-454
454,800014514,-157.881142530000005,21.563496308200001,-157.875590331000012,21.559995241399999,o,i,1,0,-157.875852333000012,21.560187729399999,HI-455
455,800014512,-157.879827129999995,21.553898241799999,-157.876195931000012,21.557153641500001,o,i,1,0,-157.876717759000002,21.556711586599999,HI-456
456,800001112,-157.868452330999986,21.544180909300000,-157.875105931000007,21.553100708799999,o,i,1,0,-157.873688256999998,21.549891366000001,HI-457
457,800016784,-157.842635599000005,21.537833909400000,-157.840805132000014,21.538302109300002,o,i,1,0,-157.842151976999986,21.537957611400000,HI-458
458,800005507,-157.983980392000007,21.694023701300001,-157.983002591999991,21.696744234099999,o,i,1,0,-157.983221364999991,21.696374705099998,HI-459
459,800007727,-157.992900991999988,21.690971634499999,-157.990163391999999,21.704833033700002,o,i,1,0,-157.993545863999998,21.693481519399999,HI-460
460,800016810,-157.801571934999998,21.410885383600000,-157.798443201999987,21.411743783500000,o,i,1,0,-157.799339102000005,21.412477174500001,HI-461
461,800003440,-157.759414536999998,21.417437715700000,-157.766371335999992,21.416642782800000,o,i,1,0,-157.765023191000012,21.416092912900002,HI-462
462,800003449,-157.748687203999992,21.389912117300000,-157.751046537000008,21.396001983900000,o,i,1,0,-157.749112658000001,21.391357186200000,HI-463
463,800007948,-157.727154737999996,21.380454784600001,-157.730041537999995,21.380035984599999,o,i,1,0,-157.728598710000000,21.380647775600000,HI-464
464,800007958,-157.717359805999990,21.379733917500001,-157.709334538999997,21.383792384200000,o,i,1,0,-157.710624128000006,21.383227946200002,HI-465
465,800010173,-157.727536737999998,21.378417184700002,-157.730041537999995,21.380035984599999,o,i,1,0,-157.728642500000007,21.378770571699999,HI-466
466,800014585,-157.726098006000001,21.357482985899999,-157.725874605999991,21.357317918900002,o,i,1,0,-157.725921819000007,21.357371026900001,HI-467
467,800005719,-157.672208740999992,21.307680321300001,-157.670320207999993,21.295823988999999,o,i,1,0,-157.670341527999994,21.295859983000000,HI-468
468,800012392,-157.673028941000013,21.295797122000000,-157.670320207999993,21.295823988999999,o,i,1,0,-157.670608423999994,21.295821130000000,HI-469
469,800007939,-157.724859607000013,21.286693923100000,-157.721551739999995,21.286919923100001,o,i,1,0,-157.724244297000013,21.286774244099998,HI-470
470,800014594,-157.696458207999996,21.277607190400001,-157.704084007000006,21.280377723299999,o,i,1,0,-157.698781129999986,21.278070649400000,HI-471
471,800012388,-157.703838007999991,21.270135190900000,-157.708878607000003,21.271242323900001,o,i,1,0,-157.707073895999997,21.271382904799999,HI-472
472,800001050,-157.926621931000000,21.362234320999999,-157.932294530999997,21.364333787900001,o,i,1,0,-157.927042300000011,21.363020779900001,HI-473
473,800007568,-158.128783988999999,21.392411521500001,-158.144886589000009,21.381953922299999,o,i,1,0,-158.141360112000001,21.384524218100001,HI-474
474,800000956,-158.026226390000005,21.679716302599999,-158.031462589000000,21.684156902300000,o,i,1,0,-158.029952175000005,21.683339135400001,HI-475
475,800003218,-157.999255795000010,21.396076319700001,-158.000300995000003,21.389649187100002,o,i,1,0,-157.998796682000005,21.394950053799999,HI-476
476,800000973,-157.982266729000003,21.391453119800001,-157.984141996000005,21.388319320000001,o,i,1,0,-157.983309987000013,21.390862098900001,HI-477
477,800016570,-158.060244522999994,21.638457305500001,-158.063543388999989,21.640628038399999,o,i,1,0,-158.062944006999999,21.640791627300000,HI-478
478,800010179,-157.709886538999996,21.336557519999999,-157.708752139000012,21.336684186999999,o,i,1,0,-157.709582049000005,21.336542754000000,HI-479
479,800009067,-157.934423395000010,21.581269240699999,-157.913537995000013,21.617190905299999,o,i,1,0,-157.916109328000005,21.616711564300001,HI-480
480,800003370,-157.868279534000010,21.343159521499999,-157.885258800000003,21.334471522200001,o,i,1,0,-157.877320324999999,21.336002685000000,HI-481
481,800007714,-158.001262790999988,21.693442701500000,-158.010644391000000,21.696056101400000,o,i,1,0,-158.001354904000010,21.694221832400000,HI-482
482,800003073,-158.119245189999987,21.371155122699999,-158.129419589999998,21.358420190600000,o,i,1,0,-158.129236939999998,21.358681854600000,HI-483
483,800001186,-157.741421005999996,21.309534322000001,-157.736099405999994,21.285128923399999,o,i,1,0,-157.736208153999996,21.285226684400001,HI-484
484,800014583,-157.733262805000010,21.348434986600001,-157.728390138999998,21.350230586399999,o,i,1,0,-157.730234227000011,21.349654152399999,HI-485
485,800000783,-158.192990517999988,21.571485444000000,-158.192489383999998,21.575670910700001,o,i,1,0,-158.193262954999994,21.572183369000001,HI-486
486,800001043,-157.936951794000009,21.639250704199998,-157.938110794000011,21.647285503700001,o,i,1,0,-157.937298376000001,21.643738442899998,HI-487
487,800005658,-157.813599334000003,21.436532982199999,-157.812128733999998,21.437270582099998,o,i,1,0,-157.812855433999999,21.436984907100001,HI-488
488,800016674,-157.962820993000008,21.680951234900000,-157.954100793000009,21.683071101600000,o,i,1,0,-157.962086152000012,21.680806692899999,HI-489
489,800018384,-157.695127207000013,21.301412588900000,-157.693796940999988,21.294536589300002,o,i,1,0,-157.695714724999988,21.295947335200001,HI-490
490,800007953,-157.708725006999998,21.293192122600001,-157.709907539999989,21.286133190000001,o,i,1,0,-157.708335581000000,21.289962447800001,HI-491
491,800020086,-157.715729006999993,21.291969722699999,-157.717731340000000,21.286326523100001,o,i,1,0,-157.715400767999995,21.291035371800000,HI-492
492,800003259,-157.968224795999987,21.395920319399998,-157.968730528999998,21.393155719599999,o,i,1,0,-157.968591650000008,21.394257640500001,HI-493
493,800009206,-159.646409048999999,21.971075297399999,-159.655247315999986,21.965737297800001,o,i,1,0,-159.654485152999996,21.966069711799999,HI-494
494,800011857,-159.416685661000002,21.950820430800000,-159.397369927999989,21.943176231100001,o,i,1,0,-159.399613377000009,21.943872606100001,HI-495
495,800004613,-159.759163910000012,22.061035824899999,-159.761119842999989,22.062814224800000,o,i,1,0,-159.759487924000013,22.061157970899998,HI-496
496,800000095,-159.759403310000010,22.048413625799999,-159.764423042999994,22.042668693300001,o,i,1,0,-159.759596323000011,22.047749433900002,HI-497
497,800009157,-159.757875911000014,22.032658293899999,-159.756091711000010,22.031364494000002,i,o,-1,0,-159.756759816999988,22.031685784000000,HI-498
498,800015806,-159.743118111999991,22.006209829700001,-159.750865311000013,22.000101630200000,o,i,1,0,-159.743287478000013,22.006040588699999,HI-499
499,800015812,-159.754215643999999,22.023804094500001,-159.753272710999994,22.022333427600000,o,i,1,0,-159.753573377999999,22.022802369600001,HI-500
500,800009154,-159.745882311000003,22.008329895599999,-159.743118111999991,22.006209829700001,i,o,-1,0,-159.745671757999986,22.008191635599999,HI-501
501,800007506,-159.343486662999993,22.067906421000000,-159.342831128999990,22.063081888300001,o,i,1,0,-159.343484259999997,22.065857984099999,HI-502
502,800004642,-159.708362846999989,21.976454631500001,-159.711221112999993,21.971988631900000,o,i,1,0,-159.708061528999991,21.975434091600000,HI-503
503,800013596,-159.695551047000009,21.972366431699999,-159.691401447000004,21.968037032000002,o,i,1,0,-159.694320107000010,21.971366729800000,HI-504
504,800011438,-159.633329916999998,21.965824497600000,-159.652344117000013,21.941175033499999,o,i,1,0,-159.647781645999999,21.945483953200000,HI-505
505,800004692,-159.621823250999995,21.925926434299999,-159.637894517000007,21.921429834800001,o,i,1,0,-159.634098351999995,21.922501102700000,HI-506
506,800002522,-159.564931121000001,21.921898634100000,-159.578819519999996,21.916796234600000,o,i,1,0,-159.572471876000009,21.917280719499999,HI-507
507,800009310,-159.583587453000007,21.923910700099999,-159.582714852999999,21.917125634600001,o,i,1,0,-159.583045319999997,21.917536369600001,HI-508
508,800000394,-159.502177458000006,21.892714901600002,-159.503138323999991,21.888648501900001,o,i,1,0,-159.503160618999999,21.890317585799998,HI-509
509,800009458,-159.489620258000002,21.896545235200001,-159.487819658999996,21.885778435900001,o,i,1,0,-159.489247723000005,21.889555621700001,HI-510
510,800007263,-159.464951925000008,21.902906034499999,-159.469055126000001,21.879951502200001,o,i,1,0,-159.467836790999996,21.885534188800001,HI-511
511,800009667,-159.393294262000012,21.934734431700001,-159.388396929000010,21.943844831000000,o,i,1,0,-159.388418994000006,21.943631342000000,HI-512
512,800005106,-159.403839527999992,21.941984697300001,-159.397369927999989,21.943176231100001,o,i,1,0,-159.397854918000007,21.942339181200001,HI-513
513,800005156,-159.384655928999990,21.951434696400000,-159.384584063000005,21.946726030800001,o,i,1,0,-159.385434462999996,21.947686579700001,HI-514
514,800014112,-159.371567929000008,21.955165296099999,-159.364453663999996,21.952929896200001,o,i,1,0,-159.368441012999995,21.953670765100000,HI-515
515,800009736,-159.353543863999988,21.989180093500000,-159.350721063999998,21.988811227500001,o,i,1,1,-159.353513684000006,21.989179089499999,HI-516
516,800014153,-159.352568464000001,22.005568692400001,-159.346709863999990,22.003988026500000,o,i,1,0,-159.349396068999994,22.004403010499999,HI-517
517,800011948,-159.362026329000003,22.048217622500001,-159.346997063000003,22.051180689199999,o,i,1,0,-159.352541236999997,22.049630110300001,HI-518
518,800000749,-159.324339264000002,22.086508019499998,-159.318265663999995,22.081753886800001,o,i,1,0,-159.323245141000001,22.084812411700000,HI-519
519,800014195,-159.325833264000011,22.119332217299998,-159.296657732000000,22.107494817900001,o,i,1,0,-159.299626241999988,22.108683126799999,HI-520
520,800000007,-159.323077329999990,22.126204816800001,-159.295375532000008,22.119313017000000,o,i,1,0,-159.297035998000013,22.118900250100001,HI-521
521,800009787,-159.301042932000001,22.121727216899998,-159.295835864999987,22.121097616899998,o,i,1,0,-159.296706892999993,22.121260745899999,HI-522
522,800000761,-159.320769930000012,22.135324483100000,-159.313390263999992,22.143324882500000,o,i,1,0,-159.313652995000012,22.141861067600001,HI-523
523,800005262,-159.343252927999998,22.186512279799999,-159.334648128999987,22.191749012300001,o,i,1,0,-159.334954350000004,22.190588948399999,HI-524
524,800002825,-159.430478523999994,22.210767278700001,-159.429092857999990,22.216649078300001,o,i,1,0,-159.428569509999988,22.214888578400000,HI-525
525,800007346,-159.464341323000014,22.218602278399999,-159.464346922000004,22.222754678099999,o,i,1,0,-159.464424904999987,22.222595898100000,HI-526
526,800013877,-159.495307720999989,22.194017813399999,-159.494214054999986,22.197112880100001,o,i,1,0,-159.495311471000008,22.194366677300000,HI-527
527,800002744,-159.481380121999990,22.209312012200002,-159.486994922000008,22.205375812500002,o,i,1,0,-159.483004249000004,22.209041606200000,HI-528
528,800002784,-159.463193323000013,22.188688413500000,-159.463856056999987,22.190078080399999,o,i,1,0,-159.463389790000008,22.189449642500001,HI-529
529,800011705,-159.499908121000004,22.191329813599999,-159.501540855000002,22.194854080399999,o,i,1,0,-159.499813084000010,22.193773517400000,HI-530
530,800013846,-159.518945720000005,22.197527080299999,-159.516415854000002,22.201999480000001,o,i,1,0,-159.519043065999995,22.198287302299999,HI-531
531,800013810,-159.531925453000014,22.210134612499999,-159.533030319000005,22.215505679100001,o,i,1,0,-159.532159414999995,22.210440025499999,HI-532
532,800011643,-159.539619452000011,22.195339680600000,-159.536824719000009,22.201376480200000,o,i,1,0,-159.538461560000002,22.199219324300000,HI-533
533,800009382,-159.551965719000009,22.205685880000001,-159.549723118999992,22.208730679700000,o,i,1,0,-159.550663469000000,22.207914562799999,HI-534
534,800004802,-159.577128117000001,22.217823679300000,-159.575849449999993,22.223947478900001,o,i,1,0,-159.576680164000010,22.221563960000001,HI-535
535,800000131,-159.702035045000002,22.148765485199998,-159.717771443999993,22.151664018100000,o,i,1,0,-159.717582813000007,22.151119581100001,HI-536
536,800009160,-159.757870510000004,22.062952491800001,-159.759223643000013,22.063547024700000,o,i,1,0,-159.759185879000000,22.063533611699999,HI-537
537,800013567,-159.757977110000013,22.063960224700001,-159.759223643000013,22.063547024700000,o,i,1,0,-159.759135447999995,22.063612778700001,HI-538
538,800013686,-159.596372451999997,21.915033900899999,-159.598497318999989,21.909108235300000,o,i,1,0,-159.596587097999986,21.910947806199999,HI-539
539,800014157,-159.360630729000007,22.041823222900000,-159.352749863000014,22.044123422700000,o,i,1,0,-159.354895618999990,22.044386350700002,HI-540
540,800013579,-159.710609245999990,21.994176496300000,-159.720915445999992,21.982105697200002,o,i,1,0,-159.720139044000007,21.982510378200001,HI-541
541,800014110,-159.393895460000010,22.211373278400000,-159.386582460000000,22.215145278100000,o,i,1,0,-159.388499467000003,22.214690022100001,HI-542
542,800002356,-159.754080842999997,22.079826690499999,-159.764975442999997,22.075898023899999,o,i,1,0,-159.754838608000000,22.079196322600001,HI-543
543,800002365,-159.745711043999989,22.008880495500001,-159.752638243999996,22.007486429699998,o,i,1,0,-159.745894703000005,22.008477686599999,HI-544
544,800015712,-159.630982716999995,21.978728296700002,-159.658649115999992,21.942434033500000,o,i,1,0,-159.653059554999999,21.951272306800000,HI-545
545,800002385,-159.723228312999993,21.995890096299998,-159.726175245999997,21.991671696600001,o,i,1,0,-159.726141329999990,21.991727306600001,HI-546
546,800000436,-159.467513324999999,21.902245300600001,-159.473362659000003,21.880932036200001,o,i,1,0,-159.472675304000006,21.886937423700001,HI-547
547,800011894,-159.416678125000004,22.221190077900001,-159.417536259000002,22.222595610799999,o,i,1,0,-159.417215900000002,22.221572889899999,HI-548
548,800005205,-159.383391926000002,22.206947078599999,-159.374711260999987,22.216244810900001,o,i,1,0,-159.375757064999988,22.215154344999998,HI-549
549,800011992,-159.341271527999993,22.191876279399999,-159.334648128999987,22.191749012300001,o,i,1,0,-159.335840840999992,22.191619816300001,HI-550
550,800000764,-159.309149530000013,22.131048083300001,-159.297630064999993,22.142582282500001,o,i,1,0,-159.298554754999998,22.141670549499999,HI-551
551,800007156,-159.558309718000004,22.211426079599999,-159.549723118999992,22.208730679700000,o,i,1,0,-159.550661190000000,22.208689312800001,HI-552
552,800000315,-159.552368451999996,22.204281680099999,-159.543263051999986,22.212803679400000,o,i,1,0,-159.546051933999991,22.209970903599999,HI-553
553,800007348,-159.453907856999990,22.218022878399999,-159.450246056999987,22.221315611100000,o,i,1,0,-159.450409269999994,22.221240438100001,HI-554
554,800013928,-159.481511922000010,22.220601878400000,-159.485546320999987,22.229176277800001,o,i,1,0,-159.485723108999991,22.228766064900000,HI-555
555,800000571,-159.444711122999990,22.215163078500002,-159.441207724000009,22.222844877899998,o,i,1,0,-159.440717333000009,22.220666124099999,HI-556
556,800016221,-159.480452721999995,22.206679679400001,-159.481345922000003,22.209180012200001,i,o,-1,0,-159.481147822999986,22.208625475200002,HI-557
557,800007302,-159.476697322000007,22.204278679500000,-159.478613456000005,22.202235479700001,i,o,-1,0,-159.477170008999991,22.203695365600002,HI-558
558,800009534,-159.478613456000005,22.202235479700001,-159.480452721999995,22.206679679400001,o,i,1,0,-159.478966248000006,22.203087926599999,HI-559
559,800013926,-159.478613456000005,22.202235479700001,-159.481659121999996,22.200891612800000,o,i,1,1,-159.481572981999989,22.200911667800000,HI-560
560,800011760,-159.484006856000008,22.198297813000000,-159.486887456000005,22.205275212499998,o,i,1,0,-159.484455994000001,22.198609995999998,HI-561
561,800000391,-159.524428053000008,22.198059813299999,-159.516434919999995,22.206922879600000,o,i,1,0,-159.521861666999996,22.199979341199999,HI-562
562,800009419,-159.531890120000014,22.195056013599999,-159.536824719000009,22.201376480200000,o,i,1,0,-159.537080301000003,22.200064860299999,HI-563
563,800009535,-159.478400521999987,22.187079680699998,-159.472457055999996,22.200649412699999,o,i,1,0,-159.472636862999991,22.200246120799999,HI-564
564,800002742,-159.464764457000001,22.184210013800001,-159.474077321999999,22.204405279500001,o,i,1,0,-159.470669342999997,22.199408483799999,HI-565
565,800006981,-159.656705316000000,21.968869297600001,-159.659879049000011,21.962397298100001,o,i,1,0,-159.657479547000008,21.966971402799999,HI-566
566,800002520,-159.578223452999993,21.916425634599999,-159.578760652999989,21.916728500600001,o,i,1,0,-159.578424202999997,21.916454470600002,HI-567
