OID_,id,START_X,START_Y,END_X,END_Y,start_DomL,end_DomLoc,FlowDir,multInt,long,lat,hl_link
376,800025240,-66.139740961599998,18.408756601200000,-66.141016362100004,18.417553403800000,o,i,1,0,-66.143607477800003,18.410840694699999,PRVI-377
377,800035971,-66.146131697100003,18.385198194200001,-66.154614699800007,18.388744995100001,o,i,1,0,-66.154428468800006,18.388708765099999,PRVI-378
378,800038468,-65.925065695399994,18.368379192799999,-65.923293427800004,18.369470793100000,o,i,1,0,-65.924671748199998,18.368619807900000,PRVI-379
379,800038363,-65.986584247300001,18.360158256399998,-65.985716247100001,18.363464990299999,i,o,-1,0,-65.987421321499994,18.361243321700002,PRVI-380
380,800040594,-65.970747042200003,18.351229787000001,-65.967714241400003,18.359503656499999,o,i,1,1,-65.970139233200001,18.359349704400000,PRVI-381
381,800025758,-65.778347247300005,18.224962752900002,-65.779557447599998,18.218138017800001,o,i,1,0,-65.779602776600001,18.218316559900000,PRVI-382
382,800025739,-65.787203649800006,18.208547947900001,-65.776414646500001,18.210542148599998,o,i,1,0,-65.777143689699997,18.210967723800000,PRVI-383
383,800034304,-65.805440188199995,18.193875610300001,-65.790252650300005,18.182321807099999,o,i,1,0,-65.795034605699996,18.181101697700001,PRVI-384
384,800030056,-65.782770381199995,18.195315143999998,-65.778644046799997,18.188668609200001,o,i,1,0,-65.778323317800002,18.192409347300000,PRVI-385
385,800034350,-65.769054776999994,18.196538011600001,-65.765178842599994,18.188542742300001,o,i,1,0,-65.767835780499993,18.192508579500000,PRVI-386
386,800025737,-65.797291852599997,18.192027342799999,-65.786788249200001,18.180133606500000,o,i,1,0,-65.791278686599995,18.185231714899999,PRVI-387
387,800034326,-65.796616384800004,18.158769800000002,-65.793886983799993,18.150917397800001,o,i,1,0,-65.794798711200002,18.154332952699999,PRVI-388
388,800032188,-65.786190581599996,18.160044200600002,-65.784805380999998,18.148563730199999,o,i,1,0,-65.785728118300000,18.152144103300000,PRVI-389
389,800036467,-65.807392388200000,18.158857132900000,-65.799404585500000,18.146528196399998,o,i,1,0,-65.802504586500007,18.147355095599998,PRVI-390
390,800038521,-65.877502013899999,18.384996398399998,-65.874606080099994,18.389945599899999,o,i,1,0,-65.876089543500001,18.387630275199999,PRVI-391
391,800027697,-65.972775643399999,18.382167062099999,-65.966829908600005,18.386579797500001,o,i,1,0,-65.970363682699997,18.384254002700001,PRVI-392
392,800027644,-66.014771323800005,18.405795268300000,-66.013659256599993,18.413361604599999,o,i,1,0,-66.014817065800003,18.406156701400000,PRVI-393
393,800025536,-65.928614623100003,18.010721887100001,-65.910386017400000,18.008363153700000,o,i,1,0,-65.917718659700000,18.009921103100002,PRVI-394
394,800038446,-65.922180087800001,17.989362347899998,-65.899692280799997,17.989563548400000,o,i,1,0,-65.910787890300000,17.994420727600001,PRVI-395
395,800040634,-65.931698023899997,17.998029950300001,-65.915927686000003,18.000727684400001,o,i,1,0,-65.916904078399995,18.002313906800001,PRVI-396
396,800038445,-65.921091220600005,17.998034083499999,-65.915927686000003,18.000727684400001,o,i,1,0,-65.916306299100000,18.000482734300000,PRVI-397
397,800025568,-65.906302883600006,18.034243161500001,-65.910386017400000,18.008363153700000,o,i,1,0,-65.907976120699999,18.011098783600001,PRVI-398
398,800038499,-65.873495606099993,18.014582756199999,-65.868958204600006,18.006938754000000,o,i,1,1,-65.869838494899994,18.009687122799999,PRVI-399
399,800032076,-65.865790603600004,18.009315487700000,-65.866825003900004,18.006329353800002,o,i,1,0,-65.865802695599996,18.009145392699999,PRVI-400
400,800025619,-65.859225468700004,18.016651090000000,-65.862108202399995,18.006243686900000,o,i,1,0,-65.862904257699995,18.008890182700000,PRVI-401
401,800038561,-65.847285598100001,18.023052159100001,-65.843933196999998,18.016099757100001,o,i,1,0,-65.845606748500003,18.017009845299999,PRVI-402
402,800029959,-65.843210996899998,18.024557359599999,-65.831734460400000,18.028233293900001,o,i,1,0,-65.836936191999996,18.028648086899999,PRVI-403
403,800029931,-65.855573800700000,18.020862491300001,-65.834061594299996,18.040203764400001,o,i,1,0,-65.845192896699999,18.036374967099999,PRVI-404
404,800038820,-65.874603074299998,18.064024503799999,-65.831951661199994,18.066778372300000,o,i,1,1,-65.872435374700004,18.063735159699998,PRVI-405
405,800036375,-65.871330206799996,18.092070779099998,-65.854373801400001,18.081280109200002,o,i,1,0,-65.859279474900006,18.081873328299999,PRVI-406
406,800029932,-65.846128866000001,18.093468712899998,-65.844177865199995,18.079177575700001,o,i,1,0,-65.849922303100001,18.085362644500002,PRVI-407
407,800029962,-65.833936795200003,18.089123511899999,-65.844177865199995,18.079177575700001,o,i,1,0,-65.841111867300000,18.084282102300001,PRVI-408
408,800032079,-65.864049004500004,18.088775778300000,-65.854373801400001,18.081280109200002,o,i,1,0,-65.858186411600002,18.083314674699999,PRVI-409
409,800034218,-65.851249400800000,18.103818915900000,-65.854373801400001,18.081280109200002,o,i,1,0,-65.853201976099996,18.084292838100001,PRVI-410
410,800040688,-65.872327806900003,18.080636508700000,-65.861963070599998,18.075939107500002,o,i,1,0,-65.870031052200005,18.078167772000000,PRVI-411
411,800034257,-65.829618993699995,18.080597976400000,-65.817570656699999,18.066243905400000,o,i,1,0,-65.823415816600004,18.071782722900000,PRVI-412
412,800027890,-65.819441857399994,18.075852508200001,-65.817570989700002,18.068610506100001,o,i,1,0,-65.819751687500002,18.074431312700000,PRVI-413
413,800027892,-65.812406455200005,18.071711507100002,-65.817570989700002,18.068610506100001,o,i,1,0,-65.814595293799997,18.069332469300001,PRVI-414
414,800025706,-65.807284986599996,18.070647773800001,-65.797252983500002,18.070074773799998,o,i,1,0,-65.800331523400004,18.069495385600000,PRVI-415
415,800025705,-65.811994855199998,18.081838710100001,-65.801190051800006,18.077959109100000,o,i,1,0,-65.804806135000007,18.079899603600001,PRVI-416
416,800027856,-65.840858197700001,18.111912318500000,-65.807512187800000,18.134149192599999,o,i,1,0,-65.811140101899994,18.134532081600000,PRVI-417
417,800034302,-65.825449593499997,18.144637928400002,-65.817577258100002,18.147601329400000,i,o,-1,0,-65.825311992500005,18.144692405400001,PRVI-418
418,800032153,-65.817260590999993,18.147055529199999,-65.804432386800002,18.135557193000000,o,i,1,1,-65.805497511200002,18.138388529899999,PRVI-419
419,800030062,-65.784275249100006,18.219917951300001,-65.777230246800002,18.212253016100000,o,i,1,0,-65.781219130099998,18.216233697200000,PRVI-420
420,800032244,-65.763277775500001,18.216053417500000,-65.761695041899998,18.210035348700000,o,i,1,0,-65.763694204600000,18.214924226099999,PRVI-421
421,800034377,-65.759370374400007,18.219212951500001,-65.761695041899998,18.210035348700000,o,i,1,0,-65.760719169699996,18.215428515300001,PRVI-422
422,800038821,-65.768942377700000,18.241042557800000,-65.765956843200001,18.210458148800001,o,i,1,0,-65.764515159900000,18.215551699300001,PRVI-423
423,800025760,-65.769104377299996,18.216118550400001,-65.769973244599996,18.215173817099998,o,i,1,0,-65.769432388400006,18.215761899299999,PRVI-424
424,800025756,-65.769020643999994,18.199381745499998,-65.765717976100007,18.204793547100000,o,i,1,0,-65.767686236700001,18.203530594699998,PRVI-425
425,800027980,-65.737010767300006,18.209164348900000,-65.739413967900006,18.205755614800001,o,i,1,0,-65.737928030500001,18.207961515499999,PRVI-426
426,800040868,-65.741127168700004,18.217382551200000,-65.739413967900006,18.205755614800001,o,i,1,0,-65.740941072499993,18.208656765699999,PRVI-427
427,800034387,-65.731398832699995,18.219775419099999,-65.729551631600003,18.191644943800000,o,i,1,1,-65.732325951799993,18.206264426099999,PRVI-428
428,800027982,-65.726751564200001,18.215955951000002,-65.723599230000005,18.203191547300001,o,i,1,0,-65.721995156600002,18.208650369000001,PRVI-429
429,800027981,-65.726927031100004,18.209341616100001,-65.724247030200004,18.202806014200000,o,i,1,0,-65.726309537899994,18.207831404699999,PRVI-430
430,800038719,-65.707375557800006,18.192232211400000,-65.699484755200004,18.183742809000002,o,i,1,0,-65.705108659999993,18.188840096400000,PRVI-431
431,800034396,-65.712323426699996,18.214794350900000,-65.695893021499998,18.206829348900001,o,i,1,0,-65.706619130899995,18.213375084599999,PRVI-432
432,800025812,-65.704928157500007,18.220754019800001,-65.698615222399994,18.213168217700002,o,i,1,0,-65.699357043700005,18.216753421699998,PRVI-433
433,800027992,-65.716557827800003,18.200000746499999,-65.700793156000003,18.205980215499999,o,i,1,0,-65.712352040499994,18.204224762799999,PRVI-434
434,800040887,-65.698786022799993,18.231571023099999,-65.687805818900003,18.204752148400001,o,i,1,1,-65.696792121100003,18.227558177999999,PRVI-435
435,800036569,-65.687543019100005,18.220150619900000,-65.684413018000001,18.212100817600000,o,i,1,0,-65.688149546299996,18.219170884600000,PRVI-436
436,800038756,-65.652861342799994,18.243764427500000,-65.652487008600005,18.241512226800001,o,i,1,0,-65.652595599700007,18.241812812900001,PRVI-437
437,800034419,-65.661478345500001,18.244755827599999,-65.655271543500007,18.239370226100000,o,i,1,0,-65.655429061500001,18.239848733300001,PRVI-438
438,800036587,-65.660849545199994,18.241205559600001,-65.657940744200005,18.236691758300001,o,i,1,0,-65.658861911499997,18.237041988400001,PRVI-439
439,800032295,-65.667666347400001,18.242444226800000,-65.658954344400001,18.227205755500002,o,i,1,0,-65.661780290400003,18.233059103199999,PRVI-440
440,800036585,-65.672596214600006,18.226756622100002,-65.658954344400001,18.227205755500002,o,i,1,0,-65.671059662100006,18.226806914200001,PRVI-441
441,800034410,-65.688725219700004,18.233581423899999,-65.658373744200006,18.224632354699999,o,i,1,1,-65.673368130800000,18.226003360899998,PRVI-442
442,800034420,-65.664187946499993,18.256716431099999,-65.638653604799998,18.265510167100000,o,i,1,0,-65.642314777899998,18.263180595400001,PRVI-443
443,800030147,-65.661863211899998,18.263904166300001,-65.638653604799998,18.265510167100000,o,i,1,0,-65.642659926999997,18.266259764299999,PRVI-444
444,800028022,-65.654818609900005,18.271297635500002,-65.632858737299998,18.280797838700000,o,i,1,0,-65.642928377199993,18.271265731700002,PRVI-445
445,800034422,-65.673144749800002,18.283597438899999,-65.639445939400005,18.283973772500001,o,i,1,0,-65.644428814899996,18.281958954899999,PRVI-446
446,800032299,-65.659847945799996,18.290050441000002,-65.639445939400005,18.283973772500001,o,i,1,0,-65.644252384900000,18.284612331600002,PRVI-447
447,800032301,-65.669436015200006,18.314123980900000,-65.654053010400006,18.315604448599998,o,i,1,0,-65.656542560199995,18.312592597700000,PRVI-448
448,800036604,-65.656412610999993,18.304563645300000,-65.638870939800000,18.319840383100001,o,i,1,0,-65.647115354099995,18.307325121300000,PRVI-449
449,800028015,-65.660234946200006,18.306733778900000,-65.656210544999993,18.306916779000002,o,i,1,0,-65.656606989099998,18.307234358100001,PRVI-450
450,800040896,-65.660215812199993,18.305926378700001,-65.656210544999993,18.306916779000002,o,i,1,0,-65.656418183000000,18.306969956000000,PRVI-451
451,800034456,-65.637018205900006,18.359073461700000,-65.636984006000006,18.362279795700001,o,i,1,0,-65.637101822000005,18.361496940399999,PRVI-452
452,800038769,-65.630892938100004,18.360457595200000,-65.636984006000006,18.362279795700001,o,i,1,0,-65.636752587900006,18.361602567500000,PRVI-453
453,800030162,-65.643942141899998,18.350175659000001,-65.650631410299994,18.366923796799998,o,i,1,0,-65.645736028700000,18.360605714999998,PRVI-454
454,800036582,-65.682543752900003,18.352204791999998,-65.677908351599996,18.355791993099999,o,i,1,0,-65.680880203399994,18.353573139400002,PRVI-455
455,800030124,-65.701693025599994,18.338460454600000,-65.703150359299997,18.349523657799999,o,i,1,0,-65.702965963200000,18.348869926599999,PRVI-456
456,800030125,-65.711751229100003,18.361305460200001,-65.710099161700001,18.362805860600002,o,i,1,0,-65.710248471699998,18.362810574600001,PRVI-457
457,800038715,-65.716777363099993,18.329192051600000,-65.703683559400005,18.349491457799999,o,i,1,0,-65.704553440699996,18.349982023900001,PRVI-458
458,800030126,-65.706920560399993,18.347179190100000,-65.703683559400005,18.349491457799999,o,i,1,0,-65.704085741499995,18.348908004599998,PRVI-459
459,800038727,-65.689864555200003,18.354158192400000,-65.703518559700001,18.365531661500000,o,i,1,0,-65.691712079799998,18.355732793800001,PRVI-460
460,800027972,-65.744151371900003,18.348012389699999,-65.729682367999999,18.377336198599998,o,i,1,0,-65.732901835700005,18.360770776700001,PRVI-461
461,800030075,-65.769051579899994,18.361697193299999,-65.767359846500000,18.367310861000000,o,i,1,0,-65.770252132400003,18.366301529699999,PRVI-462
462,800036543,-65.742724971900003,18.371299662599998,-65.747432040400000,18.373253597100000,o,i,1,0,-65.745877759899997,18.372342802900000,PRVI-463
463,800034381,-65.744767372400005,18.362019859800000,-65.747432040400000,18.373253597100000,o,i,1,0,-65.749111463899993,18.371829355700001,PRVI-464
464,800030077,-65.746941572799997,18.346864589300001,-65.767359846500000,18.367310861000000,o,i,1,0,-65.767977760600004,18.365652339499999,PRVI-465
465,800040840,-65.766592046400007,18.378276664300000,-65.764651978800003,18.375359063400001,o,i,1,0,-65.765819157199999,18.377481156999998,PRVI-466
466,800032230,-65.773695848399996,18.367692394999999,-65.764651978800003,18.375359063400001,o,i,1,0,-65.769740451299995,18.369261844600000,PRVI-467
467,800038678,-65.770328047700005,18.384873000100001,-65.772296181499996,18.392345002300001,o,i,1,0,-65.773765208900002,18.389793479500000,PRVI-468
468,800036525,-65.769260580400001,18.388445801200000,-65.766958979799995,18.390458801800001,o,i,1,0,-65.767296009899994,18.389696271599998,PRVI-469
469,800025777,-65.766926446699998,18.385936400500000,-65.766958979799995,18.390458801800001,o,i,1,0,-65.766445868600002,18.389551848600000,PRVI-470
470,800034307,-65.820913062800003,18.353996057200000,-65.813151793499998,18.358551258700000,o,i,1,0,-65.813770335699999,18.357781379500000,PRVI-471
471,800025743,-65.788150985499996,18.344870455100001,-65.800416789799996,18.373937796400000,o,i,1,0,-65.804843066100005,18.368503561800001,PRVI-472
472,800038644,-65.794932855100001,18.371949461900002,-65.800416789799996,18.373937796400000,o,i,1,0,-65.797952827000003,18.372065699899998,PRVI-473
473,800036470,-65.793607254099996,18.341118786900001,-65.813151793499998,18.358551258700000,o,i,1,0,-65.811086350899998,18.357592858400000,PRVI-474
474,800034306,-65.823579796800004,18.359990058899999,-65.824171197200002,18.373932996000001,o,i,1,0,-65.821660203299999,18.367448972199998,PRVI-475
475,800029971,-65.836675868100002,18.373016595599999,-65.834215800300001,18.375491396299999,o,i,1,0,-65.835833684799994,18.374254040000000,PRVI-476
476,800025665,-65.839706469099994,18.376325262500000,-65.834215800300001,18.375491396299999,o,i,1,0,-65.836028495899996,18.375541429300000,PRVI-477
477,800029948,-65.858805807899998,18.373012395200000,-65.859643208300000,18.381953197800001,o,i,1,0,-65.858839828000001,18.377814462600000,PRVI-478
478,800040723,-65.862639009099993,18.373011395199999,-65.863577209499994,18.381241197600001,o,i,1,0,-65.861682547900003,18.377862942600000,PRVI-479
479,800038518,-65.885876616399997,18.378958796500001,-65.886418816599999,18.381118997200002,o,i,1,0,-65.886045958500006,18.379817068800001,PRVI-480
480,800032069,-65.880693414800007,18.379218662700001,-65.883051682599998,18.380544796999999,o,i,1,0,-65.882933321500005,18.380444485999998,PRVI-481
481,800038519,-65.880981214900004,18.380686263099999,-65.883051682599998,18.380544796999999,o,i,1,0,-65.882751231499995,18.380642387100000,PRVI-482
482,800038520,-65.883919882900003,18.384424998200000,-65.886980216799998,18.383380063800001,o,i,1,0,-65.885160713299996,18.383566382900000,PRVI-483
483,800032033,-65.885168083300002,18.387314599000000,-65.890374617999996,18.390654665900001,o,i,1,0,-65.885837312500001,18.387592147100001,PRVI-484
484,800028091,-65.898457419899998,18.357683590099999,-65.902480421700005,18.389969065500001,o,i,1,1,-65.895140120099995,18.371445982200001,PRVI-485
485,800038490,-65.896652219600000,18.373700860800000,-65.904426889199996,18.383732197600001,o,i,1,0,-65.896919257799993,18.376372605600000,PRVI-486
486,800036365,-65.908552290299994,18.372222260200001,-65.905307222399998,18.377164995699999,o,i,1,0,-65.906982389899994,18.375890298300000,PRVI-487
487,800029892,-65.905060422199995,18.370626259800002,-65.905307222399998,18.377164995699999,o,i,1,0,-65.904052432900002,18.370920290899999,PRVI-488
488,800029852,-65.919354693200006,18.346558786399999,-65.916300025499993,18.359899790400000,o,i,1,0,-65.917428979799993,18.358934211099999,PRVI-489
489,800029853,-65.912726891299997,18.356881989600002,-65.916300025499993,18.359899790400000,o,i,1,0,-65.915714340299999,18.358906710100001,PRVI-490
490,800029830,-65.934521298400000,18.373737060200000,-65.939963700199996,18.381225996300000,o,i,1,0,-65.936785389099995,18.376569419999999,PRVI-491
491,800029828,-65.943628501299997,18.378689795500001,-65.944531634599997,18.379588595800001,o,i,1,0,-65.944067740400001,18.379126927600002,PRVI-492
492,800029827,-65.945074034599998,18.373007659799999,-65.948004302599998,18.378744595499999,o,i,1,0,-65.947465888500005,18.377336438000000,PRVI-493
493,800038437,-65.951064836399993,18.368321258300000,-65.952236836799997,18.369151192600000,o,i,1,0,-65.952168183799998,18.369044392500001,PRVI-494
494,800031943,-65.957176705099997,18.358084256200002,-65.956744904999994,18.360459989900001,o,i,1,0,-65.956790858999994,18.360426466900002,PRVI-495
495,800036270,-65.960332505799997,18.338886783500001,-65.958527638600003,18.363573456800001,o,i,1,0,-65.958827859699994,18.360501865900002,PRVI-496
496,800034065,-65.946331101699997,18.352211587700001,-65.956744904999994,18.360459989900001,o,i,1,0,-65.954225954199998,18.359584456699999,PRVI-497
497,800038364,-65.977435111199995,18.346087185399998,-65.982871046100001,18.358164655800000,o,i,1,0,-65.983974916400001,18.357517168600001,PRVI-498
498,800027665,-65.988795514600000,18.341250050700001,-65.991434248700003,18.358643188799999,o,i,1,1,-65.989830596100006,18.349730450199999,PRVI-499
499,800027640,-65.995111116800004,18.354367787499999,-65.995554317000000,18.357444655399998,o,i,1,0,-65.995299538899999,18.356858708200001,PRVI-500
500,800027637,-66.010467721400005,18.342593583799999,-66.005517452800007,18.340867583400001,o,i,1,0,-66.005531764799997,18.340889052400001,PRVI-501
501,800036166,-66.020156857399996,18.347962252199999,-66.007679053600000,18.351071853299999,o,i,1,0,-66.007861838699995,18.349951529999998,PRVI-502
502,800031827,-66.016659656399995,18.350978653199999,-66.010593321599998,18.353375054000001,o,i,1,0,-66.013193405400003,18.351590343400002,PRVI-503
503,800038332,-66.000965718700002,18.361368989500001,-66.000712718599999,18.357516855299998,o,i,1,0,-66.000420934499999,18.358834771700000,PRVI-504
504,800029756,-65.991593848799994,18.361312055599999,-65.990565715499997,18.360454856400001,o,i,1,0,-65.990206526400002,18.361422637699999,PRVI-505
505,800038399,-65.966919108499994,18.375660660200001,-65.962154240000004,18.375051460100000,o,i,1,0,-65.966614162400006,18.375803282300001,PRVI-506
506,800027669,-65.978405845200001,18.385265862899999,-65.973709043800000,18.389050264100000,o,i,1,0,-65.973747962800005,18.389022095100000,PRVI-507
507,800025414,-66.029004928199996,18.407697268700002,-66.028565661299993,18.416479071300000,o,i,1,0,-66.028875268199997,18.409016436100000,PRVI-508
508,800033951,-66.041347731900004,18.399591600099999,-66.037818064199996,18.420456872300001,o,i,1,0,-66.038811435300005,18.408966323900000,PRVI-509
509,800038216,-66.088838946600006,18.395088798000000,-66.076176475799997,18.404417800899999,o,i,1,0,-66.081166847299997,18.399343126400002,PRVI-510
510,800040424,-66.056586069500000,18.392713997800001,-66.066745939800001,18.402478000500000,o,i,1,0,-66.056487403500000,18.395345332600002,PRVI-511
511,800029646,-66.068475340299997,18.395163264299999,-66.066745939800001,18.402478000500000,o,i,1,0,-66.068077850199998,18.396808545799999,PRVI-512
512,800038245,-66.058002470199995,18.406485867800001,-66.063935339099999,18.410012668800000,o,i,1,0,-66.058074547199993,18.406817053899999,PRVI-513
513,800038217,-66.081906344299995,18.390255596700001,-66.076176475799997,18.404417800899999,o,i,1,0,-66.079443925600003,18.395017361099999,PRVI-514
514,800033896,-66.095469481699993,18.402104666000000,-66.098407549900003,18.417545604400001,o,i,1,0,-66.098906260000007,18.410789745500001,PRVI-515
515,800040338,-66.126784957200002,18.390096061900000,-66.136782294300005,18.389236595500002,o,i,1,0,-66.134297925499993,18.389065507500000,PRVI-516
516,800036002,-66.134763813399999,18.374967465299999,-66.137600694400007,18.379146458499999,o,i,1,0,-66.135074737500005,18.375152408400002,PRVI-517
517,800029541,-66.141930561699994,18.376093457500001,-66.137668960400006,18.379128592499999,o,i,1,0,-66.137997011500005,18.379174028500000,PRVI-518
518,800033633,-66.251107595899995,18.398529262400000,-66.256642331799995,18.411520866099998,o,i,1,0,-66.255965301399996,18.402488187500001,PRVI-519
519,800037966,-66.238962192000002,18.391074594399999,-66.238153525599998,18.386034058900002,o,i,1,0,-66.237654125500001,18.386440870000001,PRVI-520
520,800037965,-66.238714125700000,18.381153657500001,-66.238773391799995,18.386267792999998,o,i,1,0,-66.238308778700002,18.385586770800000,PRVI-521
521,800025105,-66.231119523399997,18.383692058299999,-66.236298990999998,18.385465792800002,o,i,1,1,-66.231328147499994,18.383710627300001,PRVI-522
522,800027280,-66.237383191299998,18.380484391300001,-66.236298990999998,18.385465792800002,o,i,1,0,-66.236319445099994,18.385432229799999,PRVI-523
523,800031538,-66.230631122899993,18.365943587099999,-66.235762724699995,18.372611854999999,o,i,1,0,-66.235013008400003,18.372074770899999,PRVI-524
524,800035844,-66.238278125299999,18.363557386299998,-66.238402725300006,18.363555986300000,o,i,1,0,-66.238305711300001,18.363557076300001,PRVI-525
525,800025060,-66.256992730700006,18.343356580100000,-66.243930126899997,18.354910250700001,o,i,1,0,-66.243970180900007,18.354846262599999,PRVI-526
526,800035814,-66.254582730300001,18.363440986000001,-66.253685730200004,18.371760988500000,o,i,1,1,-66.253082409900003,18.368678746600001,PRVI-527
527,800040132,-66.255997331000003,18.377468790100000,-66.250820995500007,18.382906791800000,o,i,1,0,-66.251383892700005,18.382893633799998,PRVI-528
528,800027219,-66.271594535899993,18.383743591700000,-66.252502796200005,18.394112795100000,o,i,1,1,-66.255505106100003,18.389950534800001,PRVI-529
529,800025065,-66.264686200300005,18.410840199799999,-66.261884733399995,18.411270399999999,o,i,1,0,-66.263538873900004,18.410629723800000,PRVI-530
530,800040105,-66.270963736400006,18.419052268100000,-66.263817226200004,18.421254930900002,o,i,1,0,-66.267808041400002,18.420680134600001,PRVI-531
531,800035745,-66.289372808500005,18.441091874300000,-66.287011941800003,18.446100075800000,o,i,1,0,-66.288590828300002,18.444980953500000,PRVI-532
532,800027357,-66.196833913199995,18.404795199100001,-66.172525971900001,18.421214070300000,o,i,1,1,-66.177719655499999,18.419234420700000,PRVI-533
533,800038074,-66.173077505300000,18.377212191400002,-66.159145901100004,18.382393593100002,o,i,1,0,-66.160358646500001,18.382221197000000,PRVI-534
534,800029490,-66.179081707400002,18.391655061500000,-66.158148501100001,18.400229798400002,o,i,1,0,-66.162813540499997,18.397679802599999,PRVI-535
535,800027386,-66.165210302800006,18.372394390099998,-66.159145901100004,18.382393593100002,o,i,1,0,-66.159137148100001,18.382239004100001,PRVI-536
536,800025067,-66.249612195599994,18.411069000099999,-66.250438929900000,18.411871600300000,o,i,1,0,-66.249935046700003,18.411032900100000,PRVI-537
537,800031506,-66.249612329599998,18.407555599100000,-66.250438929900000,18.411871600300000,o,i,1,0,-66.250459475800000,18.408000409200000,PRVI-538
538,800034191,-65.872923673800003,18.060841369900000,-65.845184265100002,18.058001702500000,o,i,1,0,-65.870987925199998,18.060851488899999,PRVI-539
539,800038500,-65.874603007199994,18.053762567700002,-65.871342406099998,18.051086699999999,o,i,1,0,-65.874093973000001,18.053493287700000,PRVI-540
540,800038501,-65.874603074099994,18.048659299200001,-65.870589205800002,18.050206499800002,o,i,1,0,-65.870761885899995,18.049991087700000,PRVI-541
541,800025592,-65.871171272699996,18.029773760699999,-65.868824872299996,18.050385899799998,o,i,1,0,-65.869081001400005,18.048727876299999,PRVI-542
542,800027816,-65.864325470500006,18.029849493800000,-65.850994066799998,18.052069767599999,o,i,1,0,-65.851106055700001,18.044838124500000,PRVI-543
543,800040782,-65.815109789600001,18.102500783100002,-65.800989452200000,18.102776916400000,o,i,1,0,-65.812033928700004,18.105026028899999,PRVI-544
544,800028016,-65.679113151300001,18.323201650500000,-65.664347614299999,18.352204992200001,o,i,1,0,-65.664741493299999,18.346685840599999,PRVI-545
545,800030155,-65.674022151200006,18.345053990000000,-65.664347614299999,18.352204992200001,o,i,1,0,-65.668816969600002,18.347917785900002,PRVI-546
546,800040725,-65.847584671400000,18.373014795400000,-65.851807205800000,18.377588796700000,o,i,1,0,-65.850888330499998,18.376008070200001,PRVI-547
547,800034233,-65.851451605600005,18.373013995299999,-65.851807205800000,18.377588796700000,o,i,1,0,-65.851780660800003,18.373877196599999,PRVI-548
548,800030042,-65.788425986199996,18.378523263999998,-65.790726653999997,18.382316665099999,o,i,1,0,-65.789018573400000,18.379648208300001,PRVI-549
549,800036499,-65.785451852300000,18.381953799000001,-65.787349652900005,18.380266064499999,o,i,1,0,-65.786518926699998,18.381476545900000,PRVI-550
550,800025745,-65.783360651500004,18.369160661300000,-65.787349652900005,18.380266064499999,o,i,1,0,-65.785975703500000,18.378832879099999,PRVI-551
551,800027935,-65.789313853600007,18.385366600000001,-65.791792787399999,18.386325466199999,o,i,1,0,-65.790065514800006,18.385588433999999,PRVI-552
552,800036495,-65.802867854100000,18.175589004900001,-65.794758851500006,18.172300204100001,o,i,1,0,-65.799151530900005,18.176210909100000,PRVI-553
553,800032189,-65.801097586300003,18.161375133699998,-65.794758851500006,18.172300204100001,o,i,1,0,-65.797416773300000,18.171349161700000,PRVI-554
554,800025936,-65.808027189200004,18.203443013000001,-65.778644046799997,18.188668609200001,o,i,1,0,-65.781676405799999,18.190069907500000,PRVI-555
555,800031473,-66.274825737900002,18.439638808100000,-66.265372935000002,18.438681807999998,o,i,1,0,-66.271552401899996,18.439029329000000,PRVI-556
556,800038503,-65.874603274500004,18.074596106900000,-65.870838273299995,18.073633706700001,o,i,1,0,-65.871637367600002,18.073680447699999,PRVI-557
557,800040786,-65.817260590999993,18.147055529199999,-65.804432386800002,18.135557193000000,o,i,1,0,-65.816984205899999,18.145960624899999,PRVI-558
558,800027894,-65.826169193699997,18.144697328399999,-65.804523586900004,18.134841725800001,o,i,1,1,-65.818407919300000,18.142844500999999,PRVI-559
559,800030009,-65.826169193699997,18.144697328399999,-65.825449593499997,18.144637928400002,o,i,1,0,-65.825595952599997,18.144683584399999,PRVI-560
560,800040785,-65.825449593499997,18.144637928400002,-65.817577258100002,18.147601329400000,i,o,-1,0,-65.817222036999993,18.145771027900000,PRVI-561
561,800029362,-66.242067727000006,18.396573062000002,-66.244685527800002,18.394723861399999,o,i,1,0,-66.243499575399994,18.395171962500001,PRVI-562
562,800034161,-65.893463679299998,18.015538156100000,-65.895012279499994,17.998030483899999,o,i,1,0,-65.894334202400003,18.005484904100001,PRVI-563
563,800034432,-65.652706943599995,18.293655175200001,-65.638242539199993,18.295721176000001,o,i,1,0,-65.643869386899993,18.296139586100001,PRVI-564
564,800032307,-65.647540143000001,18.349024791600002,-65.660139347099999,18.357401860900001,o,i,1,0,-65.655435898600004,18.353926900899999,PRVI-565
565,800027643,-65.991576449500002,18.398905266700002,-65.999606652200001,18.410234069900000,o,i,1,0,-65.991574733500002,18.399959333999998,PRVI-566
566,800038573,-65.835558800399994,18.358176258200000,-65.828913998600001,18.372331261500001,o,i,1,0,-65.834543356200001,18.363654923900000,PRVI-567
567,800025609,-65.874176879700002,18.373007794999999,-65.863577209499994,18.381241197600001,o,i,1,0,-65.866949513500003,18.378763078799999,PRVI-568
568,800038098,-66.156077765999996,18.373015656400000,-66.155686566100002,18.385465860099998,o,i,1,0,-66.155404916999998,18.385276246000000,PRVI-569
